Datetime,Tweet Id,Tweet,Username,Language,Sentiment
2022-10-15 23:55:55+00:00,1.58143E+18,"IMF memproyeksi ekonomi global akan gelap pd tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dr resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dll. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Simak videonya di Serba-serbi MMC
https://t.co/rFNPpn7Cwx

#IslamKaffah",UmiHafizha1,in,Negative
2022-10-15 23:55:14+00:00,1.58143E+18,"ekonomi global Akan Gelap pd 2023 krn merugi 4T UD pd'26 akibat Resesi penyebabx setelah covid &amp; dihadapkan dg ancaman krisis imbas invasi Rusia ke Ukraina &amp; perubahan iklim,inilh akibt dri sistem ekonomi kapitalisme. Serba-serbi MMC https://t.co/ZLykApRMul
#IslamKaffah https://t.co/4FKuVXUBUt",latifajulia77,in,Negative
2022-10-15 23:52:30+00:00,1.58143E+18,"Ekonomi dunia diprediksi gelap pd 2023, mampukah kapitalisme mengatasi ekonomi kapitalis yg akan resesi thn depan?, simak selengkaonya di serba-serbi MMC https://t.co/vAdMqPfIgM
#IslamKaffah https://t.co/jqTnaEQMn4",latifajulia,in,Negative
2022-10-15 23:47:11+00:00,1.58143E+18,"Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC

IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, 

https://t.co/VhAQjqZdRT https://t.co/KMYio4yc1i",zalva1924,in,Negative
2022-10-15 23:07:59+00:00,1.58142E+18,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Simak di channel MMC!

https://t.co/amWffMdfVh https://t.co/vJFxQZv5Kj",UmmuAsih2,in,Negative
2022-10-15 22:25:17+00:00,1.58141E+18,"Soal resesi ekonomi di 2023. Bukan soal percaya atau enggak sama influencer2 yg ngeributin soal itu. Tp emg ngga ada salahnya yg diomongin mereka. Bukan nakut2in. Intinya kan suruh hemat, nabung, invest. Kan bagus semua itu, pokoknya biar ekonomi u stabil sukur2 bisa jd kaya.",EviNatallia,in,Negative
2022-10-15 21:01:23+00:00,1.58139E+18,"Hadapi Resesi Ekonomi Global 2023, Yuk Siapkan Tiga Rencana Ini dari Sekarang
 https://t.co/iv6LxZnR7p",inewsbekasi,in,Negative
2022-10-15 19:59:21+00:00,1.58137E+18,"Udah seminggu lebih terpapar konten2 ttg resesi ekonomi. Belum selesai kencengin iket pinggang, ada koh raymond ngomong di channel paquito close the door ttg '2023 gelap'. Makin berat pala belakang.",nagapanass,in,Negative
2022-10-15 15:43:56+00:00,1.58131E+18,"Sore tadi, Ibu tanya mengenai resesi global  2023 karena sering fyp di tiktoknya. Kemudian aku jawab, aku jelaskan semua mengenai resesi, inflasi, gdp, dan tetek bengek ekonomi sejauh pengetahuanku yg cetek ini. Terus Ibu tanya lagi, masih tentang ekonomi, tapi aku ga bisa jawab-",laronkecill,in,Negative
2022-10-15 15:34:02+00:00,1.58131E+18,"https://t.co/SNZxBS9Lcg -  Hadapi Potensi Resesi Ekonomi 2023, Sandiaga : Kuatkan UMKM: Untuk menghadapi potensi resesi ekonomi pada 2023, Sandiaga menyebutkan UMKM perlu diperkuat. https://t.co/03TFrhw3HW https://t.co/nnWmyhTkH6",7Braders,in,Negative
2022-10-15 15:31:02+00:00,1.58131E+18,"Hadapi Potensi Resesi Ekonomi 2023, Sandiaga : Kuatkan UMKM #LengkapCepatBeritanya #BeritaTerkini  . https://t.co/dYoQY2smz5",okezonenews,in,Negative
2022-10-15 14:56:10+00:00,1.5813E+18,"msh bngung sm resesi, knp 2023 harus resesi, knp lumpuhnya ekonomi, brrarti memang ada yg mengendalikan ?!",arieftgh,in,Negative
2022-10-15 14:39:59+00:00,1.58129E+18,"- UTAS RESESI EkONOMI 2023 -

Perlu disiapkan dr skrg menghadapi resesi ekonomi 2023 yg disebabkan oleh mrosotnya ekonomi global dan melemahnya ekonomi adidaya Amerika serikat",AhmadSayadi_,in,Negative
2022-10-15 14:39:26+00:00,1.58129E+18,"Malming pngn santai&amp;ga nambah pikiran.Apa daya diajak ghibahin dunia ini sama Genk Kantin Mataram😐Sdh kuduga klo abis ghibah sama org2 ini,pasti overthinking.Lah gmn kagak,yg dighibahin resesi&amp;prediksi ekonomi 2023. Berat pan yak,kagak kuat otak ini,makin oleng dah jadinya",nuryantidewi78,in,Negative
2022-10-15 14:08:20+00:00,1.58129E+18,topiknya penguatan ekonomi dan antisipasi kekurangan pangan dalam menghadapi resesi 2023,bebellacto,in,Negative
2022-10-15 14:03:41+00:00,1.58128E+18,"*2023 bakalan gelap, krisis ekonomi, resesi, penurunan suku uang.
*2023 nct dream tds2 di indo",llousions,in,Negative
2022-10-15 13:48:29+00:00,1.58128E+18,"Berarti tahun depan ekonomi ga jadi meroket ya😭😭
Kalo 2023 resesi mengerikan seperti yg dikabarkan, apa idol yg sayang sm fansnya bakalan kasih penggalangan dana buat fansny yg terdampak?😭😭😭😭",nieve_e,in,Negative
2022-10-15 13:27:01+00:00,1.58128E+18,"katanya resesi ekonomi tahun 2023, lah ini dompet gua udah trial duluan",Primroseheartt,in,Negative
2022-10-15 13:26:03+00:00,1.58128E+18,"2023 Ekonomi Dunia ‘Diramal’ Gelap, 5 Negara Ini Bisa Lolos Resesi https://t.co/K0A4L56MX9 #Resesi #Global #BanDunia #Imf",wahananewsdotco,in,Negative
2022-10-15 13:11:34+00:00,1.58127E+18,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kementerian/lembaga termasuk Kementerian … https://t.co/4BujxT29uH https://t.co/CqO1yjdkfd",kantahkabsragen,in,Negative
2022-10-15 12:58:44+00:00,1.58127E+18,"Melihat kondisi dunia yang belum akan pulih dengan gambaran potensi stagflasi tahun 2023 bahkan resesi ekonomi, Menkominfo @PlateJohnny menginstruksikan agar sivitas @kemkominfo berkolaborasi mempercepat realisasi anggaran.

https://t.co/zaqWusn3Rb",vita_AVP,in,Negative
2022-10-15 12:49:48+00:00,1.58127E+18,"Berita sana sini bahas Resesi, dan banyak lagi orang² hebat sudah mempersiapkan hal tersebut. dan apa kabar sya nganggur 5 bulan belum dpt kerjaan pas di tanya * km sdh punya tabungan berapa* ku ga bisa jawab 🥲 hanya allah yang menolong ku ketika 2023 yg terjadi ekonomi gelp",Niaksniaw,in,Negative
2022-10-15 12:14:06+00:00,1.58126E+18,"Cuih, gak ada tahun segelap pandemi, segelap gelapnya resesi 2023 at least kita masih bisa beraktivitas dan kegiatan ekonomi jalan. Apakah ini campaign?
Mark my words. 2023 we'll be just fine",keyzarrr,in,Negative
2022-10-15 11:46:20+00:00,1.58125E+18,"2023 ditakut2i resesi ekonomi, bukannya dikasih solusi",Piecemaker777,in,Negative
2022-10-15 10:53:33+00:00,1.58124E+18,"[cm] aku baru aja tadi nonton yt tentang resesi 2023, karna bukan orang yg paham bidang ekonomi jadi agk pusing, menurut kalian sebagai mahasiswa apa sih yg bisa kita lakuin buat diri sendiri dan keluarga??",collegemenfess,in,Negative
2022-10-15 10:50:39+00:00,1.58124E+18,"Hati²
Hati²
2023 resesi ekonomi terjadi

https://t.co/OTpF5XtVSk

Pemerintah Indonesia turun membenahi sepakbola Indonesia seusai Tragedi Kanjuruhan. Tapi tetap akan berhati-hati untuk tak intervensi terlalu dalam.",a_forestama,in,Negative
2022-10-15 10:32:34+00:00,1.58123E+18,Tips Hidup Hemat Ditengah Ancaman Krisis Ekonomi: JAKARTA – Ekonomi global saat ini mengalami ancaman krisis. Resesi dan stagflasi diperkirakan akan berdampak pada banyak negara di tahun 2023. Baca Juga:… https://t.co/cURmoVjzux #Edukasi #AncamanKrisisEkonomi #TipsHidupHemat,RakyatdotNews,in,Negative
2022-10-15 10:07:33+00:00,1.58123E+18,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

Marah
#KimGoEun_ComeInCloser
#ShootingStarJKT
#KCON2022JAPAN
15 Oktober
#ไบร์ทวิน
Jam 4
Rest in Love
RUN BTS
Menpora #KimGoEun_ComeInCloser 
Rest in Love
https://t.co/fFxY6H2vtg",guisejae,in,Negative
2022-10-15 10:03:58+00:00,1.58122E+18,"Ramalan 2023, terjadi resesi ekonomi global.
2 bulan lagi sih ini, mau ga mau mengencangkan ikat pinggang lagi!!",gratefulpatienc,in,Negative
2022-10-15 10:00:10+00:00,1.58122E+18,"Kenapa 2023 Gelap? Berikut Penyebab Resesi Ekonomi Global dan Dampaknya Bagi Masyarakat Indonesia

BORN PINK WORLD TOUR Safari Panglima Santri
Gulai
KIM NAMJOON
#BORNPINKinSeoul_DDAY
#JISOO
Nassar
#BLACKPINK
#ROSÉ
#LISA
Jam 4
15 Oktober
#MONEY #SHUTDOWN 
https://t.co/jgv4Ey1CLj",jaemin_nuna,in,Negative
2022-10-15 09:57:44+00:00,1.58122E+18,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

#PerempuanDesa
#PRSTangerang2022
RUN BTS
Gus Muhaimin
MIC DROP
Naver
troye sivan
Menpora
Phobia
#TheRingsOfPower
Kahitna
Komitmen Tegas Polri Marah
Kunto Aji
https://t.co/hW0OA3YuT4",jaemin_nuna,in,Negative
2022-10-15 09:28:22+00:00,1.58122E+18,"Bahkan, dalam pembukaan laporan tersebut, kepala ekonom IMF Pierre-Olivier Gourinchas mewanti-wanti kondisi ekonomi lebih buruk di tahun depan. “Dan bagi sebagian orang, 2023 akan terasa seperti resesi,” jelasnya.",abengkriss,in,Negative
2022-10-15 08:59:33+00:00,1.58121E+18,Yang Harus Kamu Tahu soal Resesi dan Prediksi Ekonomi Indonesia di 2023 #ekonomi https://t.co/nVZ9Hpg670,haberturkiye81,in,Negative
2022-10-15 08:32:21+00:00,1.5812E+18,"Ribut resesi hancurnya ekonomi dunia 2023, hoax kiamat 2012 aja bisa lewat kok apalagi ini yang cuman masalah keuangan. Hoax",Devsantosa_05,in,Negative
2022-10-15 08:19:55+00:00,1.5812E+18,"Masih tentang resesi,
Proyeksi ekonomi World Bank untuk Indonesia 2023 masih bertumbuh 5.1%.
fyi, Proyeksi ini dalam ukuran Annual Growth, resesi sendiri diukur per kuartal.
BISA AJA GDP negatif di 2 kuartal, tp balik positif di dua kuartal berikutnya;
BISA JUGA ga ada Negatifnya https://t.co/W5U46TziQr",raye_brahm,in,Negative
2022-10-15 08:03:07+00:00,1.58119E+18,"Di tahun 2020 kita resesi? Iya.
Lalu kenapa ada yg takut dengan ancaman resesi 2023.
Karena sifatnya beda.
Di 2020, kita resesi karena aktifitas ekonomi tidak berjalan, jelaslah reses.
Di 2023, yg dikhawatirkan adalah resesi saat kita sebenernya produktif.",pejabrut,in,Negative
2022-10-15 07:54:54+00:00,1.58119E+18,"@han_frin @BigAlphaID imo : sprtinya ini menyoal perebutan  tahta the big whale. dl wkt awal invasi rusia ke ukraine, isu yg santer ekonomi rusia ambruk, tp mlah sbaliknya. industri energi mrka mkin raise up. resesi 2023 krn acuannya nasdaq dgn dollarnya &amp; idn kbnykn ke dollar jg. jadi ya gitu deh 😅",Calon_Ketua_RW,in,Negative
2022-10-15 06:53:23+00:00,1.58118E+18,"Untuk menyambut tahun 2023 harus pintar mengelola keuangan agar siap menghadapi resesi hadir ditengah perekonomian diakan datang. Pas banget Sinar Mas adain webinar dengan tema""Economic Outlook 2023 - Pertumbuhan Ekonomi di Tengah Inflasi Global"". Don't miss it dan pasang alarm",farahdjafar,in,Negative
2022-10-15 06:49:33+00:00,1.58118E+18,"selama masih ada kerupuk ini, resesi ekonomi 2023 bisa kita hadapi https://t.co/lZoPMNrvzc",lampuastrea,in,Negative
2022-10-15 05:31:04+00:00,1.58116E+18,Tips Menghadapi Resesi Ekonomi 2023 https://t.co/eMIy2dscOU,kompasiana,in,Negative
2022-10-15 05:09:54+00:00,1.58115E+18,Waspada Resesi Ekonomi 2023 Dengan Menjaga Ketahanan Pangan Daerah https://t.co/lKW1J8DRfe,Sibernote622,in,Negative
2022-10-15 05:04:35+00:00,1.58115E+18,"Jadi kalau berpikir tahun 2023 Indonesia akan resesi, maka pertumbuhan ekonomi Indonesia akan jatuh seperti tahun 2020.

Jauh dari proyeksi Pemerintah, IMF ataupun World Bank yang berkisar di level 5%.",BigAlphaID,in,Negative
2022-10-15 04:52:19+00:00,1.58115E+18,"Masih takut tahun 2023 resesi?

Kita udah pernah mengalaminya. 

Di Q2-Q3 2020 Indonesia itu resmi resesi. Ekonomi minus 5,32% di Q2 2020, dan minus 3,49 di Q3 2020

Terasa di kalian?",BigAlphaID,in,Negative
2022-10-15 03:51:57+00:00,1.58113E+18,Resesi ekonomi 2023,sauzirachma_,in,Negative
2022-10-15 03:07:21+00:00,1.58112E+18,Panitia ayifest bisa sekalian batalin resesi ekonomi 2023 ga?,yuniperes,in,Negative
2022-10-15 03:02:19+00:00,1.58112E+18,"#Repost @atr_bpn 
・・・
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/NOX2BeRAIM",bpnkotapasuruan,in,Negative
2022-10-15 01:58:47+00:00,1.5811E+18,"Semalem cerita sm ibu perihal resesi ekonomi di 2023 bsk dan jawabannya mengejutkan ""wes lah ta rasah dipikir nek ngono2 kui"". Lha njenengan sekeco angsal pensiunan dan punya tabungan, ha aku yo nangis no😭",notmarybell,in,Negative
2022-10-15 01:46:51+00:00,1.5811E+18,"resesi tahun 2023 katanya ekonomi semua negara collaps, jangankan nunggu 2023 sekarang aja hidup udah susah apa apa serba mahal, gaji ga naik tapi semua naik, emang anjing, kapitalisme bangsat.",kugisagy,in,Negative
2022-10-15 01:40:48+00:00,1.5811E+18,Airlangga Hartarto Dianggap Sosok Yang Mampu Jawab Ancaman Resesi Ekonomi 2023 https://t.co/MmOEt1c8Xa,radaraktual,in,Negative
2022-10-15 01:22:10+00:00,1.58109E+18,"Kalo emang bener nih,
2020/2021 gak jadi nikah karena pandemi
2022 gak jadi nikah karena masih harus menstabilkan ekonomi pasca pandemi
2023 gak jadi nikah karena resesi",CallMe_Iyunk,in,Negative
2022-10-15 00:45:52+00:00,1.58108E+18,"@Askrlfess intinya ekonomi mengalami penurunan tapi gak sampe krisis. kemungkinan harga2 naik, banyak phk, tapi yg gue baca resesi 2023 hanya berpengaruh besar ke negara2 maju macem AS, jepang, europe. negara2 berkembang gak akan besar bgt ngaruhnya. cmiiw",midnuts,in,Negative
2022-10-14 17:28:36+00:00,1.58097E+18,"Banyak indikator yang menunjukan  ekonomi Amerika mengalami resesi, mereka hanya menunda formalitas bertepatan dengan kongres baru... untuk menyalahkan orang lain. Tahun 2023 kemungkinan mengalami depresi ekonomi. 

Bukan begitu @Ronnie_Rusli ?🙏",yo2thok,in,Negative
2022-10-14 16:45:48+00:00,1.58096E+18,"Konten kreator yang katanya kreator nyamain resesi 2023 dg phk masal dg tolak ukur lay off startup gede2an. Dia pikir ekonomi dibangun dari aplikasi doang apa -_-, apa gatau yg namanya indomie buat ngeyangin perut itu dibuat dari perusahaan yg isinya karyawan?",basyiitth,in,Negative
2022-10-14 16:02:29+00:00,1.58095E+18,"me : 

hati : ayo lah nonton keburu mereka wamil! duit bisa dicari! ayoo once in a lifetime!!

otak : inget, resesi ekonomi 2023, nabung buat bertahan hidup cougg, inget biaya lo kesana lebih mehong dr biaya tiket itu sendirii,, udah in the next life ajaa",junshuniverse,in,Negative
2022-10-14 15:17:03+00:00,1.58094E+18,"alasan cepet lulus, ditakutin sm pak Mustolih 2023 krisis ekonomi ada kemungkinan Indonesia resesi 😭😣",bantuaminin,in,Negative
2022-10-14 15:06:24+00:00,1.58094E+18,"Dari Pertemuan Anggota IMF dan Bank Dunia Group,Prediksi Ekonomi Dunia Semua Kawasan Regional Tahun 2022 Menuju 2023 Melemah Menuju Resesi dan Multi Krisis ! Akibat Covidnomic, Inflasi dan Stagflasi, Serta Dampak Politik Perang Ukraina Rusia Yang Belum Selesai Dan Masih Liar. https://t.co/XKtlR4OrSJ",AsepRohmandar4,in,Negative
2022-10-14 14:57:13+00:00,1.58094E+18,"edisi before sleep hari ini: baca terkait resesi 2023
and damn this shit is scary, 
domino effect dari pandemi masi kebawa sampe masalah ini mulai dari printing money-inflation-energy crisis-suku bunga naik-invest kesendat-uang “ketahan”-ekonomi ga muter- (amit-amit) hancur dah😭",iniraflimaul,in,Negative
2022-10-14 14:33:56+00:00,1.58093E+18,"Indonesia Terkena Badai Besar Resesi 2023 Mendatang, Mengenal Lebih Lanjut Bencana Ekonomi Global Tersebut

https://t.co/qN8WKmHFY6",Davidlodbroke,in,Negative
2022-10-14 13:31:06+00:00,1.58091E+18,"Konten resesi global 2023 mendorong kekhawatiran yang berlebihan.

Berkaca krisis ekonomi sebelumnya, Indonesia menjadi negara yang cukup tangguh.

Sebagai individu sebaiknya tetap aktif, kreatif, dan adaptif.",risapu99,in,Negative
2022-10-14 12:40:07+00:00,1.5809E+18,"Memang grup dewasa jaman sekarang itu gak cuma ngomongin rated ya jaman sekarang 😭

Galauin pajak, kpr, cicilan, ekonomi, politik, kehidupan dan target masa depan, belum lagi bahasan berat macem RESESI 2023 😭👍🏻

Salut, banyak pembelajaran yang bisa di dapet",Winter_Sky21,in,Negative
2022-10-14 12:04:01+00:00,1.58089E+18,"resesi 2023 emg bnrn ya, mslhnya 2022 ini aja gue dh berat bgt ekonomi turun usaha bangkrut :(",PETR1CH0R3,in,Negative
2022-10-14 11:58:40+00:00,1.58089E+18,"WOW! Resesi Dunia 2023 ternyata bisa mempengaruhi market juga lho..

Kira-kira instrumen investasi apa yaa yang tepat di tengah situasi ekonomi global penuh tekanan?

#ResesiEkonomi #Investasi #Lucas #Leslar #BankMandiri #BRImo https://t.co/xe7icKXWtc",kabarAsuransi1,in,Negative
2022-10-14 11:58:02+00:00,1.58089E+18,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J124Tj",tauberitamedia,in,Negative
2022-10-14 11:57:02+00:00,1.58089E+18,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J0JVFb",tauberitamedia,in,Negative
2022-10-14 11:39:07+00:00,1.58089E+18,"Katanya 2023 bakalan jadi tahun gelap karena ada resesi ekonomi global, lah gue sebagai Carat ni kayaknya resesi duluan karena tiba-tiba dihantam konser tambahan bulan Desember. SEVENTEEN KATA GUE KALIAN NGAGETIN ANJIRR😅",ChoizSeungcheol,in,Negative
2022-10-14 10:48:05+00:00,1.58087E+18,DAMPAK RESESI 2023 UNTUK EKONOMI &amp; PEMERINTAHAN INDONESIA KEDEPAN HINGGA 2045 !!! – Mardigu Wowiek #ekonomi https://t.co/VolniBMbne,haberturkiye81,in,Negative
2022-10-14 10:22:17+00:00,1.58087E+18,"Menteri BUMN @erickthohir
Perkuat 4 industri andalan untuk hadapi Resesi 2023.
4 industri yg harus serius digarap, yaitu hilirisasi dan indutrialisasi sumber daya alam (SDA), industri pangan, ekonomi digital, serta industri kreatif dan olahraga.
#BangkitBersamaET https://t.co/4SslRQqpYc",bwinsandi3,in,Negative
2022-10-14 10:09:48+00:00,1.58086E+18,"#Repost @kementerian.atrbpn with @let.repost 
• • • • • •
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/Gq3rOXYxs3",Knthktmojokerto,in,Negative
2022-10-14 09:59:34+00:00,1.58086E+18,"Menteri BUMN @erickthohir optimistis Indonesia tidak alami Resesi 2023, dari berbagai data indikator ekonomi yg ada, ekonomi Indonesia akan terus tumbuh di kisaran 5% sampai 2045. Indonesia juga akan memposisikan diri menjadi negara ekonomi terbesar di dunia.
#BangkitBersamaET https://t.co/BIauA1cHaC",bwinsandi3,in,Negative
2022-10-14 08:59:07+00:00,1.58085E+18,"#repost @atr_bpn 
...........
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/AVPfewLXs2",kantahkabtuban,in,Negative
2022-10-14 08:25:23+00:00,1.58084E+18,"Ekonomi 2023 di Ambang Resesi, Lalu Kenapa Luhut Ajak Tanam Cabai &amp; Bawang? #ekonomi https://t.co/e1U7BcPKOm",haberturkiye81,in,Negative
2022-10-14 08:18:50+00:00,1.58084E+18,"Pakar ekonomi: kencangkan sabuk pengaman 2023 kita resesi
The music industry:",wafflenutz,in,Negative
2022-10-14 08:11:10+00:00,1.58083E+18,"Tanam cabai dan bawang, cara hadapi resesi ekonomi 2023 ala Luhut B Panjaitan. #focus #resesi #newsflash #inflasi https://t.co/O358muRGqA",kumparan,in,Negative
2022-10-14 08:00:00+00:00,1.58083E+18,"Siapa yang bisa memprediksi krisis ekonomi?

Saat ini, Indonesia pun tidak bisa menghindari krisis ekonomi yang digadang akan terjadi pada tahun 2023 mendatang.

https://t.co/rpvkJULv3p

#Resesi #Motivasi #Jawabancom",Jawaban,in,Negative
2022-10-14 07:55:35+00:00,1.58083E+18,Pemerintah Indonesia dinilai perlu mempersiapkan bantalan untuk mengantisipasi dampak resesi global yang diperkirakan akan menghantam sepertiga ekonomi dunia di 2023. https://t.co/6xM0jmvous,KATADATAcoid,in,Negative
2022-10-14 07:54:33+00:00,1.58083E+18,desas desus resesi ekonomi 2023 bikin aku takut mau jajan jajan jo1 dulu..,rokkumeron,in,Negative
2022-10-14 07:17:37+00:00,1.58082E+18,FAKTA TERSEMBUNYI RESESI 2023. Apakah betul tahun 2023 akan terjadi Resesi Global? Atau sebenarnya Resesi itu sudah terjadi? Bagaimana dengan Indonesia? #Indonesia #Internasional #Ekonomi https://t.co/W8i2yO5GNz via @YouTube,kaspito,in,Negative
2022-10-14 07:09:51+00:00,1.58082E+18,"Repost @kementerian.atrbpn Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor...

Selengkapnya baca di 

https://t.co/rQzsnUnRai https://t.co/9NwII17cPX",kantahkabbekasi,in,Negative
2022-10-14 06:42:51+00:00,1.58081E+18,"#Reposted from @kementerian.atrbpn 

Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina,

Selengkapnya di :
https://t.co/chX5Xn1vKE https://t.co/xaOxew7zXw",kantahkotapku,in,Negative
2022-10-14 06:33:21+00:00,1.58081E+18,"btw kalo resesi ekonomi 2023, quotes yg selama ini org bilang ""yang kaya akan semakin kaya dan yang miskin akan semakin miskin"" bs kejadian hahahahahahahahahahahahaha. ya allah aku mau kaya dong.",fhiramissu,in,Negative
2022-10-14 06:11:11+00:00,1.5808E+18,"Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran.
#ATRBPNKiniLebihBaik
#ATRBPNMajudanModern https://t.co/T8cfHu37zS",bpnkukar,in,Negative
2022-10-14 06:00:10+00:00,1.5808E+18,"Di tengah gencarnya ekonomi indonesia yang katanya bakal mengalami resesi tahun 2023 Bank Mandiri nyatanya berperan baik dalam #TransformasiBUMN selama 3 tahun kebelakang, maju terus Bank Mandiri! https://t.co/XexgG56cXX",bacotprenjon,in,Negative
2022-10-14 05:45:04+00:00,1.5808E+18,"Tips Hadapi Resesi Ekonomi 2023, Mulai dari Simpan Uang Tunai hingga Lunasi Utang Konsumtif https://t.co/D15dBUz4qM https://t.co/MKEOHl0Z5o",KompasTV,in,Negative
2022-10-14 05:33:21+00:00,1.58079E+18,"Di tengah potensi resesi global, Indonesia menjadi salah satu negara yang memiliki daya tahan ekonomi cukup baik. Bahkan perekonomian Indonesia diprakirakan tumbuh 5,3% pada 2022 dan 5,0% pada 2023. https://t.co/flFayDoerK",bank_indonesia,in,Negative
2022-10-14 05:33:19+00:00,1.58079E+18,"Perekonomian dunia dibayangi resesi, akibat tekanan geopolitik &amp; isu perang, inflasi yg meningkat, hingga krisis energi. Bayang-bayang resesi global digambarkan Dana Moneter Internasional (IMF) yg memprakirakan melambatnya pertumbuhan ekonomi global jd 3,2% pd 2022 &amp; 2,7% pd 2023",bank_indonesia,in,Negative
2022-10-14 05:10:00+00:00,1.58079E+18,"Dunia saat Ini Tidak Baik-Baik Saja, Ancaman Resesi Global 2023 hingga Ekonomi RI Jadi Titik Terang

https://t.co/hw4g1vg9NZ",okezonenews,in,Negative
2022-10-14 05:08:22+00:00,1.58079E+18,@baddasblood bittersweet gaksih wowkwk sweet seneng kesini lagi bitter nya sama mecimprut 😭😭😂😂😂😂 apa jangan2 mereka closing taun konser karena 2023 katanya mau resesi ya ekonomi dunia 🥲🥲 the real choi seungcheol semakin kaya kitanya enggak,ensitinthehaus,in,Negative
2022-10-14 05:07:37+00:00,1.58079E+18,"@caratstalk Skip dulu, taun depan aja. 2023 ekonomi sukit. Resesi dmn2 🥲",Hotterthansun02,in,Negative
2022-10-14 04:47:04+00:00,1.58078E+18,Seventeen ke indo bulan Desember supaya ga kena resesi ekonomi 2023,chwezz_,in,Negative
2022-10-14 04:46:22+00:00,1.58078E+18,"nih kan lagi kondisi ekonomi yang kurang baik ya dengan adanya resesi di 2023, harus perbanyak cash tapi ni kpop kaga ada diem diemnya gue liat",bakeacoups,in,Negative
2022-10-14 04:45:58+00:00,1.58078E+18,"Dua minggu lalu putriku bertanya, ""Mom, tahun 2023 ekonomi gimana?""

Spontan aku jawab, ""Masih parah.""

""Masih resesi ya?""

""Iya. Kenapa?"" jawabku. 

Dan ini jawaban dari Tempo (aku sendiri tidak tau kenapa aku tau) https://t.co/6JLDW0ZnpD",LailaMa08717177,in,Negative
2022-10-14 04:41:54+00:00,1.58078E+18,"Perekonomian Indonesia diperkirakan tumbuh 5 persen di tengah ancaman resesi global tahun 2023. Sinergi kebijakan fiskal dan moneter dinilai menjadi kuncinya. #Ekonomi #AdadiKompas

https://t.co/X87kfIP5XJ",hariankompas,in,Negative
2022-10-14 04:35:41+00:00,1.58078E+18,kejer setoran 2022 karena 2023 resesi ekonomi,vernonkemang,in,Negative
2022-10-14 04:24:18+00:00,1.58078E+18,"Ancaman Resesi 2023, Optimis Ekonomi Indonesia Tetap Tumbuh Pesat 
#resesi #Resesi2023 https://t.co/W2HJldskpl",LOincMedia,in,Negative
