Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes,Tweet_clean,Tweet_preprocessed,Clean_Sentence
2022-10-08 13:46:22+00:00,1578743609582440448,"Kr! Nabung di bibit worth it gak kalau sekarang? Kan 2023 resesi ekonomi katanya, takut turun tapi kalau di mbanking malah cepet abis nanti :(",karirfess,in,"Kr! Is saving on seeds worth it now? They say that in 2023, the economic recession will come, I'm afraid it will come down, but if you use banking it will end quickly :(",Negative,"{'neg': 0.157, 'neu': 0.805, 'pos': 0.038, 'compound': -0.68}",kr nabung di bibit worth it gak kalau sekarang kan resesi ekonomi katanya takut turun tapi kalau di mbanking malah cepet abis nanti,"['kr', 'nabung', 'bibit', 'worth', 'it', 'resesi', 'ekonomi', 'takut', 'turun', 'mbanking', 'cepet', 'abis']",kr nabung bibit worth it resesi ekonomi takut turun mbanking cepet abis
2022-10-08 13:14:05+00:00,1578735483626328064,"Tahun 2023 mendatang, pemerintah pusat telah mengingatkan akan terjadi resesi ekonomi. ... ... https://t.co/AACJ9344dU #timesindonesia #ketahananinformasi #indonesiabangkit",timescoid,in,"In 2023, the central government has warned that an economic recession will occur. ... ... https://t.co/AACJ9344dU #timesindonesia #kelahananinformation #indonesiabangkit",Negative,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.5994}",tahun mendatang pemerintah pusat telah mengingatkan akan terjadi resesi ekonomi,"['perintah', 'pusat', 'resesi', 'ekonomi']",perintah pusat resesi ekonomi
2022-10-08 10:14:23+00:00,1578690262590967809,"Resesi ekonomi global mengancam banyak negara di 2023, apakah krisis tersebut akan berdampak besar kepada BUMN?
https://t.co/Eo67rb6jII",idx_channel,in,"A global economic recession threatens many countries in 2023, will this crisis have a big impact on BUMN?
https://t.co/Eo67rb6jII",Negative,"{'neg': 0.391, 'neu': 0.609, 'pos': 0.0, 'compound': -0.8827}",resesi ekonomi global mengancam banyak negara di apakah krisis tersebut akan berdampak besar kepada badan usaha milik negara,"['resesi', 'ekonomi', 'global', 'ancam', 'negara', 'krisis', 'dampak', 'badan', 'usaha', 'milik', 'negara']",resesi ekonomi global ancam negara krisis dampak badan usaha milik negara
2022-10-08 10:02:05+00:00,1578687167228174336,Tahun 2008 ekonomi kita masih bertahan karena rakyatnya yg konsumtif. Jadi kalo 2023 beneran resesi diharapkan rakyat indonesia jangan terlalu berhemat yak hehe....,mahestyap,in,"In 2008 our economy was still surviving because the people were consumptive. So, if there is a real recession in 2023, it is hoped that the Indonesian people will not save too much, hehe...",Negative,"{'neg': 0.135, 'neu': 0.746, 'pos': 0.119, 'compound': -0.1601}",tahun ekonomi kita masih bertahan karena rakyatnya yg konsumtif jadi kalo beneran resesi diharapkan rakyat indonesia jangan terlalu berhemat yak hehe,"['ekonomi', 'tahan', 'rakyat', 'konsumtif', 'beneran', 'resesi', 'harap', 'rakyat', 'indonesia', 'hemat', 'yak']",ekonomi tahan rakyat konsumtif beneran resesi harap rakyat indonesia hemat yak
2022-10-08 08:44:01+00:00,1578667520692695040,"Marketing Jadi 'Entrepreneur', Antisipasi Resesi 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/uIizBCUkOp",okezonenews,in,"Marketing Becomes an 'Entrepreneur', Anticipating the 2023 Recession #CompleteQuickNews #Finance #Economy #Economy #IndonesianEconomy . https://t.co/uIizBCUkOp",Negative,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}",marketing jadi entrepreneur antisipasi resesi,"['marketing', 'entrepreneur', 'antisipasi', 'resesi']",marketing entrepreneur antisipasi resesi
2022-10-08 05:40:27+00:00,1578621322409947137,"Fyi, kuartal 3 - 2020 sampai kuartal 1 2021 Indonesia itu ya mengalami resesi ekonomi.

Kalau ada influencers saham yang bilang Indonesia ga akan resesi 2023 karna pas Lockdown aja ga resesi, tolong diingatkan aja mereka.

Btw, Gimana kinerja bursa di masa itu? https://t.co/cUwp86mwAZ",raye_brahm,in,"FYI, from the 3rd quarter of 2020 to the 1st quarter of 2021, Indonesia is experiencing an economic recession.

If there are stock influencers who say that Indonesia will not have a recession in 2023 because there was no recession during the lockdown, please just remind them.

BTW, how was the stock exchange performance during that time? https://t.co/cUwp86mwAZ",Positive,"{'neg': 0.043, 'neu': 0.812, 'pos': 0.145, 'compound': 0.6905}",fyi kuartal sampai kuartal indonesia itu ya mengalami resesi ekonomi kalau ada influencers saham yang bilang indonesia ga akan resesi karna pas lockdown aja ga resesi tolong dingatkan aja mereka btw gimana kinerja bursa di masa itu,"['fyi', 'kuartal', 'kuartal', 'indonesia', 'alami', 'resesi', 'ekonomi', 'influencers', 'saham', 'indonesia', 'resesi', 'karna', 'pas', 'lockdown', 'resesi', 'tolong', 'dingatkan', 'btw', 'gimana', 'kerja', 'bursa']",fyi kuartal kuartal indonesia alami resesi ekonomi influencers saham indonesia resesi karna pas lockdown resesi tolong dingatkan btw gimana kerja bursa
2022-10-08 02:57:19+00:00,1578580270084939776,"Harapan gw ya balik lagi ke zaman 2018 atau 2019, dimana ekonomi, pariwisata, dan lain lainnya itu normal ga kayak skrng. Apalagi nanti di tahun 2023 katanya dunia per ekonomiam bakal gelap atau adanya resesi :”) efek dari covid ni menimbulkan banyak permasalahan.",hesogayy,in,"I hope to return to the era of 2018 or 2019, where the economy, tourism and so on were normal, not like they are now. Moreover, in 2023, it is said that the world economy will go dark or there will be a recession :) The effect of Covid is causing many problems.",Negative,"{'neg': 0.124, 'neu': 0.78, 'pos': 0.096, 'compound': -0.1803}",harapan saya ya balik lagi ke zaman atau dimana ekonomi pariwisata dan lain lainya itu normal ga kayak skrng apalagi nanti di tahun katanya dunia per ekonomiam bakal gelap atau adanya resesi ” efek dari covid ni menimbulkan banyak permasalahan,"['harap', 'zaman', 'mana', 'ekonomi', 'pariwisata', 'lai', 'normal', 'kayak', 'skrng', 'dunia', 'ekonomiam', 'gelap', 'resesi', '', 'efek', 'covid', 'ni', 'timbul', 'masalah']",harap zaman mana ekonomi pariwisata lai normal kayak skrng dunia ekonomiam gelap resesi  efek covid ni timbul masalah
2022-10-08 01:36:33+00:00,1578559944869416962,"Terancam ""PADAM"", Ekonomi Global Menghadapi Tantangan Besar Resesi 2023 https://t.co/XFDBAcc3WM",kompasiana,in,"Threatened with ""OUTAGES"", the Global Economy Faces the Big Challenge of Recession in 2023 https://t.co/XFDBAcc3WM",Negative,"{'neg': 0.304, 'neu': 0.628, 'pos': 0.068, 'compound': -0.6705}",terancam padam ekonomi global menghadapi tantangan besar resesi,"['ancam', 'padam', 'ekonomi', 'global', 'hadap', 'tantang', 'resesi']",ancam padam ekonomi global hadap tantang resesi
2022-10-07 15:26:21+00:00,1578406382411579392,"Orang2 pada worry soal resesi 2023 nanti juga ga ya? 

dampak secara personal dan secara umum pastinya ngaruh banget. 

Jika bnyk yg di phk, umkm juga bakal terdampak. Market juga bakal lesu dan banyak ketidak stabilan ekonomi yg terjadi.",jnrdsn,in,"Are people worried about the recession in 2023?

The impact personally and in general is certainly very influential.

If many people are laid off, SMEs will also be affected. The market will also be sluggish and a lot of economic instability will occur.",Negative,"{'neg': 0.179, 'neu': 0.713, 'pos': 0.108, 'compound': -0.4033}",orang pada wory soal resesi nanti juga ga ya dampak secara personal dan secara umum pastinya ngaruh banget jika bnyk yg di phk usaha mikro kecil menengah juga bakal terdampak market juga bakal lesu dan banyak ketidak stabilan ekonomi yg terjadi,"['orang', 'wory', 'resesi', 'dampak', 'personal', 'pasti', 'ngaruh', 'banget', 'bnyk', 'phk', 'usaha', 'mikro', 'tengah', 'dampak', 'market', 'lesu', 'tidak', 'stabil', 'ekonomi']",orang wory resesi dampak personal pasti ngaruh banget bnyk phk usaha mikro tengah dampak market lesu tidak stabil ekonomi
2022-10-07 14:28:14+00:00,1578391754415362049,Anak motor gank pengkolan lagi ngumpul bahas resesi ekonomi 2023,Kalriesa,in,Pengkolan motorcycle gang kids are gathering to discuss the 2023 economic recession,Negative,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}",anak motor gank pengkolan lagi ngumpul bahas resesi ekonomi,"['anak', 'motor', 'gank', 'pengkol', 'ngumpul', 'bahas', 'resesi', 'ekonomi']",anak motor gank pengkol ngumpul bahas resesi ekonomi
2022-10-07 14:21:35+00:00,1578390081190051840,"Duit cuma numpang tidur seminggu doang, setelah itu melengserr, stres + pusing bgt, mana ovt 2023 resesi ekonomi lagi, bukannya nambah penghasilan malah nambah kredit dan pengeluaran gw. Ya Allah Gusti, aku pengen kerja yg nyaman gaji besar,tahun depan kaya raya. Aamiin. https://t.co/N50oXpzzOv",wakanazain,in,"The money just lay dormant for a week, after that it disappeared, I was really stressed + dizzy, where OVT 2023 will be another economic recession, instead of increasing my income, it actually increased my credit and expenses. Oh God, I want a comfortable job with a big salary, next year I will be rich. Amen. https://t.co/N50oXpzzOv",Positive,"{'neg': 0.134, 'neu': 0.657, 'pos': 0.21, 'compound': 0.6644}",duit cuma numpang tidur semingu doang setelah itu melengser stres pusing sangat mana ovt resesi ekonomi lagi bukanya nambah penghasilan malah nambah kredit dan pengeluaran saya ya alah gusti aku pengen kerja yg nyaman gaji besartahun depan kaya raya aamin,"['duit', 'numpang', 'tidur', 'semingu', 'doang', 'lengser', 'stres', 'pusing', 'ovt', 'resesi', 'ekonomi', 'buka', 'nambah', 'hasil', 'nambah', 'kredit', 'keluar', 'alah', 'gusti', 'ken', 'kerja', 'nyaman', 'gaji', 'besartahun', 'kaya', 'raya']",duit numpang tidur semingu doang lengser stres pusing ovt resesi ekonomi buka nambah hasil nambah kredit keluar alah gusti ken kerja nyaman gaji besartahun kaya raya
2022-10-07 13:29:36+00:00,1578376999222923265,AS Diprediksi Resesi pada 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/IOrQAuBwrO,okezonenews,in,US Predicted Recession in 2023 #CompleteQuickNews #Finance #Economy #Economy #IndonesianEconomy . https://t.co/IOrQAuBwrO,Negative,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}",as diprediksi resesi pada,"['as', 'prediksi', 'resesi']",as prediksi resesi
2022-10-07 12:20:34+00:00,1578359627191701506,"wkwk dah dari awal tahun mau resign tapi ada aja alasan yg bikin mundur, alasan terbaru di oktober ini sih karena 2023 terancam ada resesi ekonomi, kalo gue jadi resign dan pindah ke tempat baru, kemungkinan besar gue bakal jadi salah satu orang yg kena dampaknya",baerosieposie,in,"Wow, I've been wanting to resign since the beginning of the year, but there are reasons that make me resign, the latest reason in October is because in 2023 there is a threat of an economic recession, if I resign and move to a new place, I will most likely be one of the people affected by it.",Negative,"{'neg': 0.253, 'neu': 0.713, 'pos': 0.034, 'compound': -0.9403}",wkwk dah dari awal tahun mau resign tapi ada aja alasan yg bikin mundur alasan terbaru di oktober ini sih karena terancam ada resesi ekonomi kalo gue jadi resign dan pindah ke tempat baru kemungkinan besar gue bakal jadi salah satu orang yg kena dampaknya,"['wkwk', 'dah', 'resign', 'alas', 'mundur', 'alas', 'baru', 'oktober', 'ancam', 'resesi', 'ekonomi', 'gue', 'resign', 'pindah', 'gue', 'salah', 'orang', 'kena', 'dampak']",wkwk dah resign alas mundur alas baru oktober ancam resesi ekonomi gue resign pindah gue salah orang kena dampak
2022-10-07 11:06:00+00:00,1578340861884047360,"Menjadi trending topik baru-baru ini, Indonesia akan mengalami resesi pada tahun 2023.
Narasi mengenai resesi membuat masyarakat, pemerintah, dan bisnis menggali informasi tentang potensi terhambatnya ekonomi Indonesia untuk tahun 2023.

https://t.co/NNxwv5eSvH",Ihwalmedia,in,"Becoming a trending topic recently, Indonesia will experience a recession in 2023.
The narrative about the recession makes society, government and business dig up information about the potential for the Indonesian economy to be hampered in 2023.

https://t.co/NNxwv5eSvH",Negative,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.6808}",menjadi trending topik barubaru ini indonesia akan mengalami resesi pada tahun narasi mengenai resesi membuat masyarakat pemerintah dan bisnis mengali informasi tentang potensi terhambatnya ekonomi indonesia untuk tahun,"['trending', 'topik', 'barubaru', 'indonesia', 'alami', 'resesi', 'narasi', 'resesi', 'masyarakat', 'perintah', 'bisnis', 'ali', 'informasi', 'potensi', 'hambat', 'ekonomi', 'indonesia']",trending topik barubaru indonesia alami resesi narasi resesi masyarakat perintah bisnis ali informasi potensi hambat ekonomi indonesia
2022-10-07 11:00:25+00:00,1578339458839371777,"udh bnyk bgt berita about global resesi ekonomi 2023. sesuai agenda @wef  dunia mau di reset di tata ulang. semua kengerian ini sampe 2030. sayang nya anak"" muda skrg ga sadar. mreka cm joget"" tiktok, main ML, dan ngeluh di twitter sambil pamer kesenangan di ig nya.",useng_17,in,"There's been a lot of news about the global economic recession in 2023. According to the @wef agenda, the world is going to be reset and reorganized. all this horror until 2030. unfortunately young people don't realize it now. they are dancing on tiktok, playing ML, and complaining on twitter while showing off their fun on their ig.",Negative,"{'neg': 0.166, 'neu': 0.759, 'pos': 0.074, 'compound': -0.7411}",udh bnyk sangat berita about global resesi ekonomi sesuai agenda dunia mau di reset di tata ulang semua kengerian ini sampe sayang nya anak muda skrg ga sadar mreka cm joget tiktok main ml dan ngeluh di twiter sambil pamer kesenangan di ig nya,"['udh', 'bnyk', 'berita', 'about', 'global', 'resesi', 'ekonomi', 'sesuai', 'agenda', 'dunia', 'reset', 'tata', 'ulang', 'ngeri', 'sampe', 'sayang', 'anak', 'muda', 'skrg', 'sadar', 'mreka', 'cm', 'joget', 'tiktok', 'main', 'ml', 'ngeluh', 'twiter', 'pamer', 'senang', 'ig']",udh bnyk berita about global resesi ekonomi sesuai agenda dunia reset tata ulang ngeri sampe sayang anak muda skrg sadar mreka cm joget tiktok main ml ngeluh twiter pamer senang ig
2022-10-07 10:31:31+00:00,1578332183391244288,"September Oktober November Desember ditengah gempuran konser yang begitu padet tahun ini bcs resesi ekonomi global 2023 gelap 😕

let's prepare for the worst but hope for the best 🙏🏻🤲🏻
https://t.co/3j1ewFKRX4 https://t.co/cjYGgN0dm2",harukyusuk,in,"September October November December amidst the onslaught of concerts which are so busy this year bcs the global economic recession in 2023 will be dark 😕

let's prepare for the worst but hope for the best 🙏🏻🤲🏻
https://t.co/3j1ewFKRX4 https://t.co/cjYGgN0dm2",Positive,"{'neg': 0.1, 'neu': 0.741, 'pos': 0.159, 'compound': 0.7615}",september oktober november desember ditengah gempuran konser yang begitu padet tahun ini bcs resesi ekonomi global gelap 😕 lets prepare for the worst but hope for the best 🙏🏻🤲🏻,"['september', 'oktober', 'november', 'desember', 'tengah', 'gempur', 'konser', 'padet', 'bcs', 'resesi', 'ekonomi', 'global', 'gelap', '', 'lets', 'prepare', 'for', 'the', 'worst', 'but', 'hope', 'for', 'the', 'best', '']",september oktober november desember tengah gempur konser padet bcs resesi ekonomi global gelap  lets prepare for the worst but hope for the best 
2022-10-07 10:14:42+00:00,1578327954618085376,"Ancaman Resesi Ekonomi 2023, LPS: Industri Perbankan Tidak Perlu Takut dan Pesimistis https://t.co/n9Zl14w8hQ",Newstagar,in,"Threat of Economic Recession in 2023, LPS: Banking Industry Doesn't Need to Be Afraid and Pessimistic https://t.co/n9Zl14w8hQ",Negative,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.8271}",ancaman resesi ekonomi lps industri perbankan tidak perlu takut dan pesimistis,"['ancam', 'resesi', 'ekonomi', 'lps', 'industri', 'perban', 'takut', 'pesimistis']",ancam resesi ekonomi lps industri perban takut pesimistis
2022-10-07 09:02:59+00:00,1578309905605447683,IMF memperingatkan prospek ekonomi global makin gelap dan risiko resesi meningkat. Pihaknya akan kembali memangkas proyeksi pertumbuhan ekonomi global di 2023.  https://t.co/a7Q1moDLXQ,detikcom,in,The IMF warned that the global economic outlook was darkening and the risk of recession was increasing. His party will again cut its global economic growth projections in 2023. https://t.co/a7Q1moDLXQ,Negative,"{'neg': 0.237, 'neu': 0.625, 'pos': 0.138, 'compound': -0.4215}",imf memperingatkan prospek ekonomi global makin gelap dan risiko resesi meningkat pihaknya akan kembali memangkas proyeksi pertumbuhan ekonomi global di,"['imf', 'ingat', 'prospek', 'ekonomi', 'global', 'gelap', 'risiko', 'resesi', 'tingkat', 'mangkas', 'proyeksi', 'tumbuh', 'ekonomi', 'global']",imf ingat prospek ekonomi global gelap risiko resesi tingkat mangkas proyeksi tumbuh ekonomi global
2022-10-07 08:00:02+00:00,1578294061462540288,"Hadapi Resesi Ekonomi 2023, Lakukan Langkah Penting Ini https://t.co/AOuSGD2Nnq",KompasEkonomi,in,"Facing an Economic Recession in 2023, Take These Important Steps https://t.co/AOuSGD2Nnq",Negative,"{'neg': 0.206, 'neu': 0.662, 'pos': 0.132, 'compound': -0.25}",hadapi resesi ekonomi lakukan langkah penting ini,"['hadap', 'resesi', 'ekonomi', 'laku', 'langkah']",hadap resesi ekonomi laku langkah
2022-10-07 06:48:13+00:00,1578275989276483584,"Di Tengah Isu Resesi, Menteri Bahlil: Ekonomi Global 2023 Diramalkan Gelap https://t.co/tKtl2gEJo5",faktualid_com,in,"Amid Recession Issues, Minister Bahlil: Global Economy 2023 Predicted to be Dark https://t.co/tKtl2gEJo5",Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",di tengah isu resesi menteri bahlil ekonomi global diramalkan gelap,"['isu', 'resesi', 'menteri', 'bahlil', 'ekonomi', 'global', 'ramal', 'gelap']",isu resesi menteri bahlil ekonomi global ramal gelap
2022-10-07 05:44:21+00:00,1578259918624169984,"Makax dana pertumbuhan ekonomi jangan di pakek asal asalan mulut besar tapi tong kosong nyaring bunyix, baca agar gak gagal paham, Daftar Negara yang Terancam Resesi pada 2023 https://t.co/yZ85ZkFsC6",HasaniHasanudin,in,"So, don't use economic growth funds if you make big mouths but the empty barrel makes a loud noise, read it so you don't fail to understand, List of Countries Threatened by Recession in 2023 https://t.co/yZ85ZkFsC6",Negative,"{'neg': 0.246, 'neu': 0.664, 'pos': 0.089, 'compound': -0.7447}",makax dana pertumbuhan ekonomi jangan di pakek asal asalan mulut besar tapi tong kosong nyaring bunyix baca agar gak gagal paham daftar negara yang terancam resesi pada,"['makax', 'dana', 'tumbuh', 'ekonomi', 'pakek', 'asal', 'mulut', 'tong', 'kosong', 'nyaring', 'bunyix', 'baca', 'gagal', 'paham', 'daftar', 'negara', 'ancam', 'resesi']",makax dana tumbuh ekonomi pakek asal mulut tong kosong nyaring bunyix baca gagal paham daftar negara ancam resesi
2022-10-07 04:35:53+00:00,1578242685076328448,"Di Tengah Isu Resesi, Menteri Bahlil: Ekonomi Global 2023 Diramalkan Gelap
#EKONOMİ #Indonesia #resesi https://t.co/hJrPWD2HbV",faktualid_com,in,"Amid Recession Issues, Minister Bahlil: Global Economy 2023 Predicted to be Dark
#EKONOMİ #Indonesia #recession https://t.co/hJrPWD2HbV",Negative,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6808}",di tengah isu resesi menteri bahlil ekonomi global diramalkan gelap i̇,"['isu', 'resesi', 'menteri', 'bahlil', 'ekonomi', 'global', 'ramal', 'gelap', 'i']",isu resesi menteri bahlil ekonomi global ramal gelap i
2022-10-07 03:28:15+00:00,1578225665542737920,"@Saham_fess Kalau yg saham gorengan TP dlu aja kalau sdh cuan, saham yg untuk invest terlalu beresiko kalau di TP yang padahal resesi 2023 itu belom tentu terjadi di Indo, ekonomi indo itu kuat, Berita resesi dimana mana itu fear dari Big Money yang mau masuk di harga diskon,be wise✌🏻",thsleepingtiger,in,"@Saham_fess For those who are frying TP shares first, if you have already made money, the shares to invest in are too risky in TP, even though the 2023 recession will not necessarily happen in Indonesia, the Indonesian economy is strong, news of recession everywhere is afraid of Big Money wanting to enter at a discount price, be wise✌🏻",Positive,"{'neg': 0.096, 'neu': 0.724, 'pos': 0.181, 'compound': 0.765}",fes kalau yg saham gorengan tp dlu aja kalau sdh cuan saham yg untuk invest terlalu beresiko kalau di tp yang padahal resesi itu belom tentu terjadi di indo ekonomi indo itu kuat berita resesi dimana mana itu fear dari big money yang mau masuk di harga diskonbe wise✌🏻,"['fes', 'saham', 'goreng', 'tp', 'dlu', 'cuan', 'saham', 'invest', 'resiko', 'tp', 'resesi', 'bom', 'indo', 'ekonomi', 'indo', 'kuat', 'berita', 'resesi', 'mana', 'fear', 'big', 'money', 'masuk', 'harga', 'diskonbe', 'wise']",fes saham goreng tp dlu cuan saham invest resiko tp resesi bom indo ekonomi indo kuat berita resesi mana fear big money masuk harga diskonbe wise
2022-10-07 00:45:48+00:00,1578184782521196545,"@ghinafariday Tp mmg di yt topik ekonomi tuh udha rame bilang klo 2023 ekonomi gelap. Resesi dimana2, inflasi bakal terjadi dan perang blm selesai

Mudahan gak kejadian aja nih ekonomi gelap 2023 dan selanjutnya. Aku blm siap 🥲",yyyyyyyyyuni,in,"@ghinafariday But many people are saying that in 2023 the economy will be dark on the topic of economics. Recessions are everywhere, inflation will occur and the war is not over yet

Hopefully this black economy won't just happen in 2023 and beyond. I'm not ready yet 🥲",Negative,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.8979}",tp mg di yt topik ekonomi tuh udha rame bilang klo ekonomi gelap resesi dimana inflasi bakal terjadi dan perang blm selesai mudahan gak kejadian aja nih ekonomi gelap dan selanjutnya aku blm siap 🥲,"['tp', 'mg', 'yt', 'topik', 'ekonomi', 'udha', 'rame', 'ekonomi', 'gelap', 'resesi', 'mana', 'inflasi', 'perang', 'blm', 'selesai', 'mudah', 'jadi', 'ekonomi', 'gelap', 'blm', '']",tp mg yt topik ekonomi udha rame ekonomi gelap resesi mana inflasi perang blm selesai mudah jadi ekonomi gelap blm 
2022-10-06 23:59:22+00:00,1578173100448808961,"Sri Mulyani Indrawati mengungkapkan dunia pasti akan mengalami resesi di 2023. Bagaimana dampak ekonomi dan investasi RI?

Kita bahas bersama @_michaelyeoh dan @hastiadi dengan host kita @KataBingkai di Twitter Space @idx_channel x @okezonenews MALAM INI! https://t.co/H7sgP0WFK4",idx_channel,in,"Sri Mulyani Indrawati said that the world will definitely experience a recession in 2023. What will be the impact on Indonesia's economy and investment?

We discuss it with @_michaelyeoh and @hastiadi with our host @KataBingkai on Twitter Space @idx_channel x @okezonenews TONIGHT! https://t.co/H7sgP0WFK4",Negative,"{'neg': 0.066, 'neu': 0.876, 'pos': 0.058, 'compound': -0.1007}",sri mulyani indrawati mengungkapkan dunia pasti akan mengalami resesi di bagaimana dampak ekonomi dan investasi indonesia kita bahas bersama michaelyeoh dan dengan host kita di twiter space chanel x malam ini,"['indrawati', 'dunia', 'alami', 'resesi', 'dampak', 'ekonomi', 'investasi', 'indonesia', 'bahas', 'michaelyeoh', 'host', 'twiter', 'space', 'chanel', 'x', 'malam']",indrawati dunia alami resesi dampak ekonomi investasi indonesia bahas michaelyeoh host twiter space chanel x malam
2022-10-06 18:45:53+00:00,1578094209453608960,"seleb - seleb yang suka ngomongin finance / saham lagi sering ngomongin resesi ekonomi 2023, bneran ga ya",tititriyani5,in,"Celebrities who like to talk about finance/stocks often talk about economic recession in 2023, is that true?",Positive,"{'neg': 0.127, 'neu': 0.633, 'pos': 0.24, 'compound': 0.3612}",seleb seleb yang suka ngomongin finance saham lagi sering ngomongin resesi ekonomi bneran ga ya,"['seleb', 'seleb', 'suka', 'ngomongin', 'finance', 'saham', 'ngomongin', 'resesi', 'ekonomi', 'bneran']",seleb seleb suka ngomongin finance saham ngomongin resesi ekonomi bneran
2022-10-06 15:15:34+00:00,1578041280126283776,"Gue merasa 2023 resesi ini fearmongering aja deh. 2023 itu tahun sebelum 2024 dimana banyak negara besar kayak Indonesia,Inggris,Amerika Serikat ngadain pemilu. Dan udah banyak riset nunjukin pemilu itu punya dampak bagus untuk perputaran uang dan ningkatin ekonomi.",yogiyaditra,in,"I feel like the 2023 recession will just be scary. 2023 is the year before 2024 when many large countries such as Indonesia, England and the United States will hold elections. And a lot of research has shown that elections have a good impact on money circulation and improving the economy.",Positive,"{'neg': 0.097, 'neu': 0.726, 'pos': 0.177, 'compound': 0.6124}",gue merasa resesi ini fearmongering aja deh itu tahun sebelum dimana banyak negara besar kayak indonesiaingrisamerika serikat ngadain pemilu dan udah banyak riset nunjukin pemilu itu punya dampak bagus untuk perputaran uang dan ningkatin ekonomi,"['gue', 'resesi', 'fearmongering', 'deh', 'mana', 'negara', 'kayak', 'indonesiaingrisamerika', 'serikat', 'ngadain', 'milu', 'udah', 'riset', 'nunjukin', 'milu', 'dampak', 'bagus', 'putar', 'uang', 'ningkatin', 'ekonomi']",gue resesi fearmongering deh mana negara kayak indonesiaingrisamerika serikat ngadain milu udah riset nunjukin milu dampak bagus putar uang ningkatin ekonomi
2022-10-06 14:02:00+00:00,1578022767596695552,"Hi kak @magicflows selamat ulang tahun ya. Selamat mengarungi usia yang makin tua, semoga kuat menghadapi resesi ekonomi 2023 besok 😩. Sehat &amp; bahagia selalu sampe ketemu Suga. Makasi udah rajin nginfoin link toped + shopee. Makasi jg udah bantu rt wts-ku yg ga laku-laku 😭",tillamissuu,in,"Hi sis @magicflows happy birthday. Congratulations on getting older, hopefully you will be strong enough to face the economic recession in 2023 tomorrow 😩. Always healthy & happy until we meet Suga. Thanks for diligently sharing the Toped + Shopee link. Thank you for helping my RT WTS which wasn't selling well 😭",Positive,"{'neg': 0.119, 'neu': 0.511, 'pos': 0.37, 'compound': 0.9665}",hi kak selamat ulang tahun ya selamat mengarungi usia yang makin tua semoga kuat menghadapi resesi ekonomi besok 😩 sehat amp bahagia selalu sampe ketemu suga makasi udah rajin nginfoin link toped shope makasi jg udah bantu rt wtsku yg ga lakulaku 😭,"['hi', 'kak', 'selamat', 'ulang', 'selamat', 'arung', 'usia', 'tua', 'moga', 'kuat', 'hadap', 'resesi', 'ekonomi', 'besok', '', 'sehat', 'bahagia', 'sampe', 'ketemu', 'suga', 'makas', 'udah', 'rajin', 'nginfoin', 'link', 'toped', 'shope', 'makas', 'jg', 'udah', 'bantu', 'wtsku', 'lakulaku', '']",hi kak selamat ulang selamat arung usia tua moga kuat hadap resesi ekonomi besok  sehat bahagia sampe ketemu suga makas udah rajin nginfoin link toped shope makas jg udah bantu wtsku lakulaku 
2022-10-06 13:26:04+00:00,1578013724044308481,"@aymiccu iya kak jd yg di mksd disini bentukan cash dalam hal likuidasi gitu kak alias seperti saham, crypto, reksadana lebih bagus lg tabungan yg di taro di bank yang berbentuk USD kak. hal ini untuk prepare menghadapi resesi ekonomi yg akan terjadi di 2023 kak gitu ya kak kurleb nya 😇",naracinaraa,in,"@aymiccu yes, sis, what is meant here is cash in terms of liquidation, bro, aka like shares, crypto, mutual funds, it's better if savings are deposited in the bank in USD form, sis. This is to prepare for the economic recession that will occur in 2023, that's how it is, bro, it's cool 😇",Positive,"{'neg': 0.041, 'neu': 0.731, 'pos': 0.228, 'compound': 0.8957}",iya kak jd yg di mksd disini bentukan cash dalam hal likuidasi gitu kak alias seperti saham crypto reksadana lebih bagus lg tabungan yg di taro di bank yang berbentuk usd kak hal ini untuk prepare menghadapi resesi ekonomi yg akan terjadi di kak gitu ya kak kurleb nya 😇,"['iya', 'kak', 'mksd', 'bentuk', 'cash', 'likuidasi', 'gitu', 'kak', 'alias', 'saham', 'crypto', 'reksadana', 'bagus', 'tabung', 'taro', 'bank', 'bentuk', 'usd', 'kak', 'prepare', 'hadap', 'resesi', 'ekonomi', 'kak', 'gitu', 'kak', 'kurleb', '']",iya kak mksd bentuk cash likuidasi gitu kak alias saham crypto reksadana bagus tabung taro bank bentuk usd kak prepare hadap resesi ekonomi kak gitu kak kurleb 
