Datetime,Tweet Id,Tweet,Username,Language,Tweet_clean,Tweet_preprocessed,Clean_Sentence,English,Sentiment,Composes
2022-10-16 04:04:59+00:00,1581496399572922369,"Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC

IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. https://t.co/HMQB7zqX9w",unique_cover,in,ekonomi dunia diprediksi gelap pada mampukah kapitalisme mengatasinya serbaserbi mc imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim,"['ekonomi', 'dunia', 'prediksi', 'gelap', 'kapitalisme', 'atas', 'serbaserbi', 'mc', 'imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim']",ekonomi dunia prediksi gelap kapitalisme atas serbaserbi mc imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim,world economy dark predictions of capitalism over sundries mc imf global economic projections dark due to covid recession impact of russia invsion ukraine change climate,Negative,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 04:03:17+00:00,1581495971594534912,"bener 2023 itu prediksinya bkal ada resesi global (gr"" perang rusia-ukraine itu), tp bkn berarti indonesia langsung mak jleg ekonominy tumbang minus numbuhny. w rasa ekonomi indo bisa tahan lah wlaupun psti ada bbrp industri yg kedampak dr resesi ini",kkazuhwa,in,bener itu prediksinya bkal ada resesi global gr perang rusiaukraine itu tp bkn berarti indonesia langsung mak jleg ekonominy tumbang minus numbuhny w rasa ekonomi indo bisa tahan lah wlaupun psti ada brp industri yg kedampak dr resesi ini,"['bener', 'prediksi', 'bkal', 'resesi', 'global', 'gr', 'perang', 'rusiaukraine', 'tp', 'bkn', 'indonesia', 'langsung', 'mak', 'jleg', 'ekonominy', 'tumbang', 'minus', 'numbuhny', 'w', 'ekonomi', 'indo', 'tahan', 'wlaupun', 'psti', 'brp', 'industri', 'dampak', 'resesi']",bener prediksi bkal resesi global gr perang rusiaukraine tp bkn indonesia langsung mak jleg ekonominy tumbang minus numbuhny w ekonomi indo tahan wlaupun psti brp industri dampak resesi,banner prediction of global recession gr war Russia Ukraine but not Indonesia directly mak jleg the economy is collapsing minus the growth w indo's economy is holding up even though how many industries are the impact of the recession,Negative,"{'neg': 0.225, 'neu': 0.705, 'pos': 0.07, 'compound': -0.7543}"
2022-10-16 03:54:25+00:00,1581493740400570370,"Ancaman Resesi Global 2023 Berdampak ke Banten,  Ini yang Dikhawatirkan Pengamat Ekonomi https://t.co/VQleAn4NT5",KabarBanten72,in,ancaman resesi global berdampak ke banten ini yang dikhawatirkan pengamat ekonomi,"['ancam', 'resesi', 'global', 'dampak', 'banten', 'khawatir', 'amat', 'ekonomi']",ancam resesi global dampak banten khawatir amat ekonomi,threat of global recession due to banten is very worried about the economy,Negative,"{'neg': 0.465, 'neu': 0.535, 'pos': 0.0, 'compound': -0.8268}"
2022-10-16 03:41:09+00:00,1581490401474531332,"@masbimbim__ @jrsyad lu harus ikutin berita ini bim, ini berpengaruh sama resesi ekonomi 2023",joviesantoso,in,lu harus ikutin berita ini bim ini berpengaruh sama resesi ekonomi,"['lu', 'ikutin', 'berita', 'bim', 'pengaruh', 'resesi', 'ekonomi']",lu ikutin berita bim pengaruh resesi ekonomi,You follow the news bim effect of economic recession,Negative,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 03:31:27+00:00,1581487961664720899,"Bangsat emang, kalopun ada resesi di tahun 2023 yaudah gak perlu dipercepat dari sekarang. Bahkan sampai nyuruh orang pada tuker rupiah ke dollar. Kita punya MenKeu yang bagus, kita juga punya Bank Indonesia yang dapat banyak penghargaan atas inovasi ekonomi. Calm down+",Jessenielle,in,bangsat emang kalopun ada resesi di tahun yaudah gak perlu dipercepat dari sekarang bahkan sampai nyuruh orang pada tuker rupiah ke dolar kita punya menteri keuangan yang bagus kita juga punya bank indonesia yang dapat banyak penghargan atas inovasi ekonomi calm down,"['bangsat', 'emang', 'kalo', 'resesi', 'yaudah', 'cepat', 'nyuruh', 'orang', 'tuker', 'rupiah', 'dolar', 'menteri', 'uang', 'bagus', 'bank', 'indonesia', 'penghargan', 'inovasi', 'ekonomi', 'calm', 'down']",bangsat emang kalo resesi yaudah cepat nyuruh orang tuker rupiah dolar menteri uang bagus bank indonesia penghargan inovasi ekonomi calm down,bastard really if it's a recession just hurry up and tell people to exchange rupiah dollars good money minister Indonesian bank economic innovation award calm down,Positive,"{'neg': 0.168, 'neu': 0.532, 'pos': 0.301, 'compound': 0.6124}"
2022-10-16 03:27:08+00:00,1581486875943976962,"Menurut gua y, ni influencer daripada gembar gembor 2023 resesi blabla mending lu pada gemborin masyarakat buat naikin daya tarik mereka buat belanja umkm dah.. Kalau ditakut2in kayak gini yg ada malah orang jadi hemat, takut buat belanja &amp; akhirnya perputaran ekonomi makin dikit",teataehosea,in,menurut gua y ni influencer daripada gembar gembor resesi blabla mending lu pada gemborin masyarakat buat naikin daya tarik mereka buat belanja usaha mikro kecil menengah dah kalau ditakutin kayak gini yg ada malah orang jadi hemat takut buat belanja amp akhirnya perputaran ekonomi makin dikit,"['gua', 'y', 'ni', 'influencer', 'gembar', 'gembor', 'resesi', 'blabla', 'mending', 'lu', 'gemborin', 'masyarakat', 'naikin', 'daya', 'tarik', 'belanja', 'usaha', 'mikro', 'tengah', 'dah', 'ditakutin', 'kayak', 'gin', 'orang', 'hemat', 'takut', 'belanja', 'putar', 'ekonomi', 'dikit']",gua y ni influencer gembar gembor resesi blabla mending lu gemborin masyarakat naikin daya tarik belanja usaha mikro tengah dah ditakutin kayak gin orang hemat takut belanja putar ekonomi dikit,"I'm an influencer who hype up the recession, why don't you just make people laugh at the public, increase the attractiveness of shopping for micro businesses in the middle, they're already scared like gin, frugal people are afraid of spending, turning around the economy a little",Positive,"{'neg': 0.1, 'neu': 0.703, 'pos': 0.197, 'compound': 0.6705}"
2022-10-16 03:26:43+00:00,1581486771623587841,"Sobat,  proyeksi ekonomi global akan gelap pada th 2023. Penyebabnya banyak, mulai dr resesi, Covid-19, imbas invasi Rusia ke Ukraina, juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Apakah solusi Islam kaffah?
🧐Serba-serbi MMC:
https://t.co/vPlMjsFgRD https://t.co/vUFQLrlsT4",PBebasga,in,sobat proyeksi ekonomi global akan gelap pada th penyebabnya banyak mulai dr resesi covid imbas invasi rusia ke ukraina juga perubahan iklim mampukah sistem ekonomi kapitalisme mengatasinya apakah solusi islam kafah 🧐serbaserbi mc,"['sobat', 'proyeksi', 'ekonomi', 'global', 'gelap', 'th', 'sebab', 'resesi', 'covid', 'imbas', 'invasi', 'rusia', 'ukraina', 'ubah', 'iklim', 'sistem', 'ekonomi', 'kapitalisme', 'atas', 'solusi', 'islam', 'kafah', 'serbaserbi', 'mc']",sobat proyeksi ekonomi global gelap th sebab resesi covid imbas invasi rusia ukraina ubah iklim sistem ekonomi kapitalisme atas solusi islam kafah serbaserbi mc,"friends, global economic projections are dark because of the covid recession, the impact of the russian invasion, ukraine, changing the climate of the capitalist economic system for Islamic solutions, kafah, sundries, mc",Positive,"{'neg': 0.077, 'neu': 0.792, 'pos': 0.131, 'compound': 0.25}"
2022-10-16 03:23:35+00:00,1581485983232512000,"Ekonomi Dunia Diprediksi Gelap pada 2023, Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC

Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas invl4si Rusi4 ke Ukr4ina, dan juga perubahan iklim.

https://t.co/E3jUFE1kxb

#IslamKaffah",khaulanusaiba,in,ekonomi dunia diprediksi gelap pada mampukah kapitalisme mengatasinya serbaserbi mc hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invlsi rusi ke ukrina dan juga perubahan iklim,"['ekonomi', 'dunia', 'prediksi', 'gelap', 'kapitalisme', 'atas', 'serbaserbi', 'mc', 'akibat', 'resesi', 'covid', 'imbas', 'invlsi', 'rusi', 'ukrina', 'ubah', 'iklim']",ekonomi dunia prediksi gelap kapitalisme atas serbaserbi mc akibat resesi covid imbas invlsi rusi ukrina ubah iklim,world economy dark predictions of capitalism over sundries mc due to the covid recession the impact of the russian invasion of ukrina changes the climate,Negative,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 03:22:02+00:00,1581485593480945665,"IMF memproyeksi ekonomi global akan gelap thn 2023,Diakibatkan byk hal, mulai dari resesi,COVID-19,imbas inv4si Rusi4 ke Ukr4ina,perubahan iklim.Mampukah Ekonomi Kapitalisme mengatasinya?Bagaimana Islam menyelesaikan problem? Simak di MMC!
https://t.co/R830dtSZo0
#IslamKaff",maulanatiko2,in,imf memproyeksi ekonomi global akan gelap thn diakibatkan byk hal mulai dari resesicovidimbas invsi rusi ke ukrinaperubahan iklimmampukah ekonomi kapitalisme mengatasinyabagaimana islam menyelesaikan problem simak di mc,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesicovidimbas', 'invsi', 'rusi', 'ukrinaperubahan', 'iklimmampukah', 'ekonomi', 'kapitalisme', 'mengatasinyabagaimana', 'islam', 'selesai', 'problem', 'simak', 'mc']",imf proyeksi ekonomi global gelap akibat resesicovidimbas invsi rusi ukrinaperubahan iklimmampukah ekonomi kapitalisme mengatasinyabagaimana islam selesai problem simak mc,imf global economic projections are dark due to the covid recession due to the russian invasion of ukrina climate change can the capitalist economy overcome how islam solves the problem see mc,Negative,"{'neg': 0.15, 'neu': 0.792, 'pos': 0.057, 'compound': -0.5267}"
2022-10-16 03:19:09+00:00,1581484866729697281,"IMF memproyeksi ekonomi global akan gelap tahun 2023.Diakibatkan banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina,perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya?Bagaimana Islam menyelesaikan ini?
https://t.co/2dRAwmV4D8
#IslamKaffah",paper44820474,in,imf memproyeksi ekonomi global akan gelap tahun diakibatkan banyak hal mulai dari resesi covid imbas invsi rusi ke ukrinaperubahan iklim mampukah sistem ekonomi kapitalisme mengatasinyabagaimana islam menyelesaikan ini,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrinaperubahan', 'iklim', 'sistem', 'ekonomi', 'kapitalisme', 'mengatasinyabagaimana', 'islam', 'selesai']",imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrinaperubahan iklim sistem ekonomi kapitalisme mengatasinyabagaimana islam selesai,imf global economic projections are dark due to the covid recession due to the russian invasion of ukrina climate change capitalism economic system overcame how islam is finished,Negative,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 03:17:03+00:00,1581484337186615297,"Serba-serbi MMC

IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. 

https://t.co/CsoflT1XTE

#IslamKaffah",Abdil6890,in,serbaserbi mc imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim,"['serbaserbi', 'mc', 'imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim']",serbaserbi mc imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim,sundries mc imf global economic projections are dark due to the covid recession the impact of the russian invasion of ukrina changes the climate,Negative,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 03:16:18+00:00,1581484150640758785,"Mampukah Kapitalisme Mengatasinya? | Serba-serbi MMC

IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. 

https://t.co/laL81i1Zgo

#IslamKaffah",HumairaAlthafu,in,mampukah kapitalisme mengatasinya serbaserbi mc imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim,"['kapitalisme', 'atas', 'serbaserbi', 'mc', 'imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim']",kapitalisme atas serbaserbi mc imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim,capitalism over sundries mc imf global economic projections are dark due to the covid recession the impact of the russian invasion of ukrina changes the climate,Negative,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 03:14:23+00:00,1581483667758514176,"Ekonomi global akan gelap pada tahun 2023 diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, dampak invasi Rusia ke Ukraina, dan juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? Simak di channel MMC!
#IslamKaffah 
https://t.co/yyFZ8yDKAT https://t.co/kUK8GvdLxG",hijabku05,in,ekonomi global akan gelap pada tahun diakibatkan oleh banyak hal mulai dari resesi covid dampak invasi rusia ke ukraina dan juga perubahan iklim mampukah sistem ekonomi kapitalisme mengatasinya simak di chanel mc,"['ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'dampak', 'invasi', 'rusia', 'ukraina', 'ubah', 'iklim', 'sistem', 'ekonomi', 'kapitalisme', 'atas', 'simak', 'chanel', 'mc']",ekonomi global gelap akibat resesi covid dampak invasi rusia ukraina ubah iklim sistem ekonomi kapitalisme atas simak chanel mc,the global economy is dark due to the covid recession the impact of the russian invasion of ukraine changed the climate of the capitalist economic system on see chanel mc,Negative,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 02:54:00+00:00,1581478537512427520,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas invasi Rusia ke Ukraina, dan juga perubahan iklim. Bagaimana Islam menyelesaikan problem ini? 
#IslamKaffah 
https://t.co/U5cPS8AJl5 https://t.co/Q8H2xQYias",fihriyafatima,in,imf memproyeksi ekonomi global akan gelap pada tahun hal ini diakibatkan oleh banyak hal mulai dari resesi covid imbas invasi rusia ke ukraina dan juga perubahan iklim bagaimana islam menyelesaikan problem ini,"['imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invasi', 'rusia', 'ukraina', 'ubah', 'iklim', 'islam', 'selesai', 'problem']",imf proyeksi ekonomi global gelap akibat resesi covid imbas invasi rusia ukraina ubah iklim islam selesai problem,imf the global economic projection is dark due to the covid recession due to the russian invasion ukraine changing the islamic climate solved the problem,Negative,"{'neg': 0.186, 'neu': 0.743, 'pos': 0.071, 'compound': -0.5267}"
2022-10-16 02:50:55+00:00,1581477763868856321,"Hadapi Resesi Ekonomi Global 2023, Yuk Siapkan Tiga Rencana Ini dari Sekarang https://t.co/lm7eeATVM1",bacalagersmedia,in,hadapi resesi ekonomi global yuk siapkan tiga rencana ini dari sekarang,"['hadap', 'resesi', 'ekonomi', 'global', 'yuk', 'siap', 'rencana']",hadap resesi ekonomi global yuk siap rencana,"To face the global economic recession, let's prepare a plan",Negative,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 02:44:30+00:00,1581476147270819840,"Ekonomi global akan gelap pd 2023, hal ini diproyeksi IMF. Hal ini diakibatkan oleh bnyk hal, mulai dari resesi, COVID-19, imbas invasi Rusiaa ke Ukrainaa, dan jg perubahan iklim. Bgmn islam mmdng hal ini? Slngkpya di Serba-serbi MMC 
https://t.co/nKr11lvQCe
Islam Kaffah",pembelajar1453,in,ekonomi global akan gelap pd hal ini diproyeksi imf hal ini diakibatkan oleh bnyk hal mulai dari resesi covid imbas invasi rusia ke ukraina dan jg perubahan iklim bgmn islam mdng hal ini slngkpya di serbaserbi mc islam kafah,"['ekonomi', 'global', 'gelap', 'pd', 'proyeksi', 'imf', 'akibat', 'bnyk', 'resesi', 'covid', 'imbas', 'invasi', 'rusia', 'ukraina', 'jg', 'ubah', 'iklim', 'islam', 'mdng', 'slngkpya', 'serbaserbi', 'mc', 'islam', 'kafah']",ekonomi global gelap pd proyeksi imf akibat bnyk resesi covid imbas invasi rusia ukraina jg ubah iklim islam mdng slngkpya serbaserbi mc islam kafah,the global economy is dark on imf projections due to many covid recessions due to the russian invasion ukraine also changing the climate islam mdng complete everything mc islam kafah,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2022-10-16 02:04:47+00:00,1581466152714526720,"Serba-serbi MMC
IMF memproyeksi ekonomi global akan gelap tahun 2023. Hal ini diakibatkan oleh resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya?
https://t.co/qhqpClhCLx
#IslamKaffah",RendraAtkins,in,serbaserbi mc imf memproyeksi ekonomi global akan gelap tahun hal ini diakibatkan oleh resesi covid imbas invsi rusi ke ukrina dan juga perubahan iklim mampukah sistem ekonomi kapitalisme mengatasinya,"['serbaserbi', 'mc', 'imf', 'proyeksi', 'ekonomi', 'global', 'gelap', 'akibat', 'resesi', 'covid', 'imbas', 'invsi', 'rusi', 'ukrina', 'ubah', 'iklim', 'sistem', 'ekonomi', 'kapitalisme', 'atas']",serbaserbi mc imf proyeksi ekonomi global gelap akibat resesi covid imbas invsi rusi ukrina ubah iklim sistem ekonomi kapitalisme atas,sundries mc imf global economic projections are dark due to the covid recession due to the russian invasion of ukraine changing the climate of the economic system of upper capitalism,Negative,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 02:01:05+00:00,1581465222186864643,"Kondisi ekonomi dunia diprediksi akan mengalami resesi parah di 2023 akibat krisis ditambah keguncangan krn perang Rusia Ukraina. Ekonomi kapitalisme jelas merusak kehidupan umat di dunia.

Serba Serbi MMC
https://t.co/cs7QcPeN8p
#IslamKaffah https://t.co/JXM8bt65h3",lovers_arch45,in,kondisi ekonomi dunia diprediksi akan mengalami resesi parah di akibat krisis ditambah keguncangan krn perang rusia ukraina ekonomi kapitalisme jelas merusak kehidupan umat di dunia serba serbi mc,"['kondisi', 'ekonomi', 'dunia', 'prediksi', 'alami', 'resesi', 'parah', 'akibat', 'krisis', 'tambah', 'guncang', 'perang', 'rusia', 'ukraina', 'ekonomi', 'kapitalisme', 'rusak', 'hidup', 'umat', 'dunia', 'serba', 'serbi', 'mc']",kondisi ekonomi dunia prediksi alami resesi parah akibat krisis tambah guncang perang rusia ukraina ekonomi kapitalisme rusak hidup umat dunia serba serbi mc,"World economic conditions are predicted to experience a severe recession as a result of the added crisis, the war in Russia, Ukraine, the capitalism economy, has ruined the lives of the world's people, everything is mc",Negative,"{'neg': 0.347, 'neu': 0.653, 'pos': 0.0, 'compound': -0.9477}"
2022-10-16 01:53:48+00:00,1581463386214174720,"@convomfs tabung nder, 2023 nanti resesi ekonomi",keinderrjoy,in,tabung nder nanti resesi ekonomi,"['tabung', 'nder', 'resesi', 'ekonomi']",tabung nder resesi ekonomi,tube nder economic recession,Negative,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}"
2022-10-16 01:29:36+00:00,1581457296634548225,"Resesi tahun 2023 kian nyata. Bagaimana sistem ekonomi kapitalisme yg merajai dunia dapat bertahan? Sejauh mana bahaya dr resesi tersebut? Kita simak selengkapnya Serba Serbi MMC

#IslamKaffah",UmmuZidni,in,resesi tahun kian nyata bagaimana sistem ekonomi kapitalisme yg merajai dunia dapat bertahan sejauh mana bahaya dr resesi tersebut kita simak selengkapnya serba serbi mc,"['resesi', 'kian', 'nyata', 'sistem', 'ekonomi', 'kapitalisme', 'raja', 'dunia', 'tahan', 'bahaya', 'resesi', 'simak', 'lengkap', 'serba', 'serbi', 'mc']",resesi kian nyata sistem ekonomi kapitalisme raja dunia tahan bahaya resesi simak lengkap serba serbi mc,"the recession is becoming more evident, the economic system of capitalism, the king of the world, is resistant to the danger of recession, see all the sundries mc",Negative,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.8402}"
2022-10-16 01:29:29+00:00,1581457269283135488,"#Repost @kementerian.atrbpn
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/OXpHhWgsOF",kantahkabtdatar,in,atrbpn gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun yang diakibatkan oleh adanya covid dan lonjakan inflasi sebagai dampak dari konflik rusiaukraina mengharuskan setiap sektor mengambil peran,"['atrbpn', 'gencar', 'proyeksi', 'ekonomi', 'dunia', 'alami', 'resesi', 'akibat', 'covid', 'lonjak', 'inflasi', 'dampak', 'konflik', 'rusiaukraina', 'harus', 'sektor', 'ambil', 'peran']",atrbpn gencar proyeksi ekonomi dunia alami resesi akibat covid lonjak inflasi dampak konflik rusiaukraina harus sektor ambil peran,atrbpn incessant projections that the world economy will experience a recession due to covid soaring inflation impact of the Russia-Ukraine conflict should sectors take a role,Negative,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.6249}"
2022-10-16 01:27:48+00:00,1581456843469377538,"Dunia diambang resesi pd 2023. Dampak dari pandemi panjang, kemudian perang Ukrania-Rusia. Apakah ekonomi dibawah sistem kapitalisme bisa berhasil keluar dr resesi ini? Simak Serba Serbi MMC

#IslamKaffah",KahfiUmm,in,dunia diambang resesi pd dampak dari pandemi panjang kemudian perang ukraniarusia apakah ekonomi dibawah sistem kapitalisme bisa berhasil keluar dr resesi ini simak serba serbi mc,"['dunia', 'ambang', 'resesi', 'pd', 'dampak', 'pandemi', 'perang', 'ukraniarusia', 'ekonomi', 'bawah', 'sistem', 'kapitalisme', 'hasil', 'resesi', 'simak', 'serba', 'serbi', 'mc']",dunia ambang resesi pd dampak pandemi perang ukraniarusia ekonomi bawah sistem kapitalisme hasil resesi simak serba serbi mc,"The world is on the brink of recession due to the effects of the pandemic, the war, the Ukraine, Russia, the economy under the capitalist system, the result of the recession, see all of MC",Negative,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.8591}"
2022-10-16 01:18:35+00:00,1581454524979421186,"Sob, IMF mmproyeksi ekonomi global akan gelap pd 2023. Hal ini diakibatkan oleh bnyk hal, mulai dari resesi, COVID-19, imbas invasi Rusiaa ke Ukrainaa, dan jg perubahan iklim. Bgmn islam mmdng hal ini? Slngkpya di Serba-serbi MMC 
https://t.co/nKr11lvQCe
Islam Kaffah",pembelajar1453,in,sob imf mproyeksi ekonomi global akan gelap pd hal ini diakibatkan oleh bnyk hal mulai dari resesi covid imbas invasi rusia ke ukraina dan jg perubahan iklim bgmn islam mdng hal ini slngkpya di serbaserbi mc islam kafah,"['sob', 'imf', 'mproyeksi', 'ekonomi', 'global', 'gelap', 'pd', 'akibat', 'bnyk', 'resesi', 'covid', 'imbas', 'invasi', 'rusia', 'ukraina', 'jg', 'ubah', 'iklim', 'islam', 'mdng', 'slngkpya', 'serbaserbi', 'mc', 'islam', 'kafah']",sob imf mproyeksi ekonomi global gelap pd akibat bnyk resesi covid imbas invasi rusia ukraina jg ubah iklim islam mdng slngkpya serbaserbi mc islam kafah,bro imf global economic projections are dark on the consequences of many covid recessions due to the russian invasion of ukraine also changing the climate islam mdng complete everything mc islam kafah,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2022-10-16 01:12:49+00:00,1581453072072871936,"IMF Memprediksi akan terjadi resesi 2023, imbas pandemi covid, perubahan iklim, dan perang rusia Ukraina
Tonton Ekonomi kapitalisme di Serba-serbi MMC
#IslamKaffah",Didiyadiana,in,imf memprediksi akan terjadi resesi imbas pandemi covid perubahan iklim dan perang rusia ukraina tonton ekonomi kapitalisme di serbaserbi mc,"['imf', 'prediksi', 'resesi', 'imbas', 'pandemi', 'covid', 'ubah', 'iklim', 'perang', 'rusia', 'ukraina', 'tonton', 'ekonomi', 'kapitalisme', 'serbaserbi', 'mc']",imf prediksi resesi imbas pandemi covid ubah iklim perang rusia ukraina tonton ekonomi kapitalisme serbaserbi mc,imf predicts recession due to the covid pandemic changing the climate of war russia ukraine watch the economy of capitalism all around mc,Negative,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.7717}"
2022-10-16 00:58:48+00:00,1581449544617062400,"Reposted from @kementerian.atrbpn Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kemente… https://t.co/A8dWMSjT8m https://t.co/lMdaBuNZvE",KantahKabKendal,in,reposted from atrbpn presiden joko widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun akibat krisis ekonomi global pangan hinga energi akibat pandemi covid dan perang antara rusia dan ukraina kemente…,"['reposted', 'from', 'atrbpn', 'presiden', 'joko', 'widodo', 'dunia', 'hadap', 'ancam', 'resesi', 'akibat', 'krisis', 'ekonomi', 'global', 'pangan', 'hinga', 'energi', 'akibat', 'pandemi', 'covid', 'perang', 'rusia', 'ukraina', 'kemente']",reposted from atrbpn presiden joko widodo dunia hadap ancam resesi akibat krisis ekonomi global pangan hinga energi akibat pandemi covid perang rusia ukraina kemente,reposted from atrbpn president joko widodo world faces threat of recession due to global economic crisis food to energy due to covid pandemic war russia ukraine ministry,Negative,"{'neg': 0.371, 'neu': 0.574, 'pos': 0.055, 'compound': -0.9201}"
2022-10-16 00:56:37+00:00,1581448996958375936,Inilah Bisnis yang Akan Tahan terhadap Resesi Ekonomi 2023 https://t.co/xrnY5KTVRk,kompasiana,in,inilah bisnis yang akan tahan terhadap resesi ekonomi,"['bisnis', 'tahan', 'resesi', 'ekonomi']",bisnis tahan resesi ekonomi,economic recession-resistant business,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
