Datetime,Tweet Id,Tweet,Username,Language
2022-10-10 10:04:38+00:00,1579412583756763136,"Sejak pandemi Covid-19, tekanan inflasi yang diperkirakan mencapai 7,9% di tahun 2022 ini, hingga potensi resesi di tahun 2023 nanti yang memberikan dampak ketidakpastian di berbagai sektor dan berbagai lini ekonomi dunia.
@kemkominfo @PlateJohnny https://t.co/28cVZ5MS6o",ArdiZA14,in
2022-10-10 10:03:59+00:00,1579412418887061505,"Sejak pandemi Covid-19, tekanan inflasi yang diperkirakan mencapai 7,9% di tahun 2022 ini, hingga potensi resesi di tahun 2023 nanti yang memberikan dampak ketidakpastian di berbagai sektor dan berbagai lini ekonomi dunia.
@kemkominfo
@PlateJohnny
https://t.co/TOF86ckqkW",ArdiZA14,in
2022-10-10 09:00:14+00:00,1579396376580222976,"Menteri Keuangan Sri Mulyani menyampaikan, dunia bersiap menghadapi resesi 2023. Indonesia juga nggak lepas dari kemungkinan ini. Karena itu, biar nggak tercekik keadaan ekonomi yang serba nggak pasti, tips dari pakar berikut bisa kamu ikuti. #inibaruid
https://t.co/lzLTRXbNbT",officialInibaru,in
2022-10-10 08:09:14+00:00,1579383541938683904,"Insecure Sama Otak Sndiri
Mau Learn Something Juga Gak  Tau Cocoknya Dimana

Ethical Hacker ?
Digital Marketer?
Copywriter?
Manajer?

Need Time To Settle it down 🥲

Ekonomi Dunia Juga OTW resesi 2023 kedepan , Makin OVT 😭",CodenameYuuta,in
2022-10-10 05:38:48+00:00,1579345682833739776,Tahun 2023 diprediksi ekonomi dunia dalam masa sulit bahkan bisa mengalami resesi. - https://t.co/njlvUHoeMa,PewartaSatu,in
2022-10-10 01:30:00+00:00,1579283069990850562,Perusahaan pelat merah dinilai perlu mengambil langkah strategis menyusul adanya perkiraan resesi ekonomi global pada 2023 https://t.co/L263dkciyc,idx_channel,in
2022-10-10 01:15:13+00:00,1579279349798211584,"https://t.co/tidAvyDfqK
Direktur Pelaksana Dana Moneter Internasional (IMF) Kristalina Georgieva mengatakan ekonomi global pada 2023 akan gelap gulita lantaran menghadapi risiko resesi dan ketidakstabilan pasar keuangan.",Mycity_co_id,in
2022-10-09 16:20:00+00:00,1579144657355038721,"@Tapandoe Mau mood-nya kapan? Biar gue schedule dari sekarang. Kita harus kompak terus, ya? 2023 akan ada resesi ekonomi tapi jangan sampe persahabatan yang udah kita jalani ini ikut pupus. 😞",microsoftacel,in
2022-10-09 15:57:20+00:00,1579138956113108994,"Tahun 2019 krisis ekonomi global tapi #crypto malah meroket di 2020. Tahun 2022 berita tentang ancaman resesi dan hal buruk lainnya di 2023 beredar luas di media. Apakah aman terjadi atau bisa jadi sebaliknya? 

#bitcoin",wira_dwk,in
2022-10-09 15:20:26+00:00,1579129668942168065,"IMF: Ekonomi Global 2023 Gelap Gulita, Sejumlah Negara Masuk Resesi https://t.co/Lb8aSy4Vvi",InvestorID,in
2022-10-09 13:39:47+00:00,1579104337652961280,"@kurawa Celingak celinguk, dijebak/dikibulin dan ketampol. Lalu kehilangan fokus, muter², gak tahu harus berbuat apa. Itulah cermin Indonesia 2021, 2022.
Kalau kondisi memburuk, cuma bisa ngomong ""hati- hati"" 2023 kondisi makin memburuk, resesi ekonomi didepan mata.
Hati hati. https://t.co/bAsuiWRvG8",a_forestama,in
2022-10-09 13:37:31+00:00,1579103770968875008,"@henrysubiakto Celingak celinguk, dijebak/dikibulin dan ketampol. Lalu kehilangan fokus, muter², gak tahu harus berbuat apa. Itulah cermin Indonesia 2021, 2022.
Kalau kondisi memburuk, cuma bisa ngomong ""hati- hati"" 2023 kondisi makin memburuk, resesi ekonomi didepan mata.
Hati hati. https://t.co/PKO7k0OYNq",a_forestama,in
2022-10-09 12:38:52+00:00,1579089007522500611,"Hari hari gue udah cukup stress gimana perencanaan tahun 2023 dg inflasi dan resesi ekonomi, gimana ttp stabil d tengah2 gonjang ganjing kehidupan, jadi gue ga ada waktu bermain drama hal2 yg ga penting kaya begini, krn udah ga jamannya, udah bosen, dan cape juga,",dyanayaja,in
2022-10-09 12:31:37+00:00,1579087186674077702,"kr! katanya kan 2023 bakal resesi ekonomi, apakah masih memungkin utk dpt kerja? :’) kl antisipasi kalian gmn? dan kl misakan hrs kuliah lg sih, sejujurnya blm ada niat hehe thanks yaaa!",karirfess,in
2022-10-09 12:31:17+00:00,1579087100451835904,"work! katanya kan 2023 bakal resesi ekonomi, apakah masih memungkin utk dpt kerja? :’) kl antisipasi kalian gmn? dan kl misakan hrs kuliah lg sih, sejujurnya blm ada niat hehe thanks yaaa!",worksfess,in
2022-10-09 12:19:56+00:00,1579084245494304769,"@bersuarsuara sebenernya ekonomi indonesia itu definisi terdalam ignorance is a bliss, karena pas resesi 2008, indonesia gak gitu kerasa. Kebantu sama 'toko klontong' dan umkm lainnya. kita itu bisa banget swadaya tp ga menyadari. smoga resesi 2023 kita jg bisa bertahan. smangat!",kavynation,in
2022-10-09 12:02:42+00:00,1579079906230964225,"Papa marah"" mulu gara gara berita dimana mana Resesi 2023

Maaf ya pa,belum bisa bantu ekonomi keluarga 😭✊",ohshitufind,in
2022-10-09 10:43:52+00:00,1579060070545264641,Tolong banget ini tiap baca berita 2023 resesi lah ekonomi dunia anjlok lah bla bla puyeng pala betmen ini wak perkara taon depan bunga cicilan dah floating ajah :(,gina_noss,in
2022-10-09 09:47:01+00:00,1579045763480715264,"Takut gasi liat headline resesi ekonomi 2023...bagi gue yg si ayam..rejeki hari ini ya untuk hari ini, besok gimana? Ya liat besok, itu ketar ketir juga ya 🙃 jgnkan dana darurat sebesar 12bulan gaji, tabungan aja cuma ratusan ribu 😭",AstriPuspitaaa,in
2022-10-09 08:11:06+00:00,1579021624258752512,"[cm] kalian kalau lihat berita resesi ekonomi overthinking gasi. apalagi prediksinya mulai 2023, udah mah sebentar lagi ditahun itu juga tahun kelulusan. kyk mannn, tkut bgt gimana nanti cari kerjanya as a freshgrad. baca reply yg udah kartap byk pengalaman aja ketarketir (cont) https://t.co/H3ETGjFAxm",collegemenfess,in
2022-10-09 06:51:12+00:00,1579001517012504577,"Nggak kerasa 2022 tinggal 2,5 bulan lagi. Masuk ke 2023 sudah ditunggu sama ancaman global, resesi ekonomi. Pak Jokowi juga bilang 2023 dunia gelap.

GIMANA CARA KITA BERTAHAN DARI RESESI EKONOMI YA?

‼️Thread ini isinya tips dan trick buat kita hadapi resesi ekonomi‼️ https://t.co/GWb5C9Ummt",sushiruma,in
2022-10-09 06:51:05+00:00,1579001485316481024,sedang ovt 2023 resesi ekonomi global........,dimaasAjii,in
2022-10-09 03:45:47+00:00,1578954853602107392,kalo punya usaha misal franchise di tahun depan yg katanya 2023 akan resesi kira2 gmn ya?? siapa tau ada yg paham ekonomi bisa kasih advice,dianarsks,in
2022-10-08 20:00:05+00:00,1578837655655448576,World Bank dan Ramalan Resesi Ekonomi 2023 https://t.co/4UHsERsMng,kompasiana,in
2022-10-08 17:58:02+00:00,1578806941404758018,"Gua tutup malam ini dengan doa semoga 2023 yang cuma 84 hari lagi bisa kita lalui dengan tegar dan kuat dengan keadaan aman dan sehat bersama keluarga, serta selalu dalam lindungan Allah SWT, karena begitu banyak isu ekonomi gelap dan resesi besar²an menyambut kehadiran 2023 ;(",hpriskakb,in
2022-10-08 16:14:19+00:00,1578780842499137541,"Media baik lokal maupun luar ramai memberikan peringatan tentang resesi dunia, akan terjadi tahun 2023, tahun depan.

Tahun 1998 dunia juga dihantam krismon. Ekonomi luluh lantak. 

Apa yg sudah kalian persiapkan?

Aku mah, olahraga saja. https://t.co/4PpzY5SfYZ",TodiTwit,in
2022-10-08 13:46:22+00:00,1578743609582440448,"Kr! Nabung di bibit worth it gak kalau sekarang? Kan 2023 resesi ekonomi katanya, takut turun tapi kalau di mbanking malah cepet abis nanti :(",karirfess,in
2022-10-08 13:14:05+00:00,1578735483626328064,"Tahun 2023 mendatang, pemerintah pusat telah mengingatkan akan terjadi resesi ekonomi. ... ... https://t.co/AACJ9344dU #timesindonesia #ketahananinformasi #indonesiabangkit",timescoid,in
2022-10-08 10:14:23+00:00,1578690262590967809,"Resesi ekonomi global mengancam banyak negara di 2023, apakah krisis tersebut akan berdampak besar kepada BUMN?
https://t.co/Eo67rb6jII",idx_channel,in
2022-10-08 10:02:05+00:00,1578687167228174336,Tahun 2008 ekonomi kita masih bertahan karena rakyatnya yg konsumtif. Jadi kalo 2023 beneran resesi diharapkan rakyat indonesia jangan terlalu berhemat yak hehe....,mahestyap,in
2022-10-08 08:44:01+00:00,1578667520692695040,"Marketing Jadi 'Entrepreneur', Antisipasi Resesi 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/uIizBCUkOp",okezonenews,in
2022-10-08 05:40:27+00:00,1578621322409947137,"Fyi, kuartal 3 - 2020 sampai kuartal 1 2021 Indonesia itu ya mengalami resesi ekonomi.

Kalau ada influencers saham yang bilang Indonesia ga akan resesi 2023 karna pas Lockdown aja ga resesi, tolong diingatkan aja mereka.

Btw, Gimana kinerja bursa di masa itu? https://t.co/cUwp86mwAZ",raye_brahm,in
2022-10-08 02:57:19+00:00,1578580270084939776,"Harapan gw ya balik lagi ke zaman 2018 atau 2019, dimana ekonomi, pariwisata, dan lain lainnya itu normal ga kayak skrng. Apalagi nanti di tahun 2023 katanya dunia per ekonomiam bakal gelap atau adanya resesi :”) efek dari covid ni menimbulkan banyak permasalahan.",hesogayy,in
2022-10-08 01:36:33+00:00,1578559944869416962,"Terancam ""PADAM"", Ekonomi Global Menghadapi Tantangan Besar Resesi 2023 https://t.co/XFDBAcc3WM",kompasiana,in
2022-10-07 15:26:21+00:00,1578406382411579392,"Orang2 pada worry soal resesi 2023 nanti juga ga ya? 

dampak secara personal dan secara umum pastinya ngaruh banget. 

Jika bnyk yg di phk, umkm juga bakal terdampak. Market juga bakal lesu dan banyak ketidak stabilan ekonomi yg terjadi.",jnrdsn,in
2022-10-07 14:28:14+00:00,1578391754415362049,Anak motor gank pengkolan lagi ngumpul bahas resesi ekonomi 2023,Kalriesa,in
2022-10-07 14:25:09+00:00,1578390980138393600,"Harus Tetap Waspada Ancaman Resesi Ekonomi 2023, Beberapa Langkah Bisa Disiapkan Mulai dari Sekarang! https://t.co/mtOLotpR20",kompasiana,in
2022-10-07 14:21:35+00:00,1578390081190051840,"Duit cuma numpang tidur seminggu doang, setelah itu melengserr, stres + pusing bgt, mana ovt 2023 resesi ekonomi lagi, bukannya nambah penghasilan malah nambah kredit dan pengeluaran gw. Ya Allah Gusti, aku pengen kerja yg nyaman gaji besar,tahun depan kaya raya. Aamiin. https://t.co/N50oXpzzOv",wakanazain,in
2022-10-07 13:29:36+00:00,1578376999222923265,AS Diprediksi Resesi pada 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/IOrQAuBwrO,okezonenews,in
2022-10-07 12:20:34+00:00,1578359627191701506,"wkwk dah dari awal tahun mau resign tapi ada aja alasan yg bikin mundur, alasan terbaru di oktober ini sih karena 2023 terancam ada resesi ekonomi, kalo gue jadi resign dan pindah ke tempat baru, kemungkinan besar gue bakal jadi salah satu orang yg kena dampaknya",baerosieposie,in
2022-10-07 11:06:00+00:00,1578340861884047360,"Menjadi trending topik baru-baru ini, Indonesia akan mengalami resesi pada tahun 2023.
Narasi mengenai resesi membuat masyarakat, pemerintah, dan bisnis menggali informasi tentang potensi terhambatnya ekonomi Indonesia untuk tahun 2023.

https://t.co/NNxwv5eSvH",Ihwalmedia,in
2022-10-07 11:00:25+00:00,1578339458839371777,"udh bnyk bgt berita about global resesi ekonomi 2023. sesuai agenda @wef  dunia mau di reset di tata ulang. semua kengerian ini sampe 2030. sayang nya anak"" muda skrg ga sadar. mreka cm joget"" tiktok, main ML, dan ngeluh di twitter sambil pamer kesenangan di ig nya.",useng_17,in
2022-10-07 10:31:31+00:00,1578332183391244288,"September Oktober November Desember ditengah gempuran konser yang begitu padet tahun ini bcs resesi ekonomi global 2023 gelap 😕

let's prepare for the worst but hope for the best 🙏🏻🤲🏻
https://t.co/3j1ewFKRX4 https://t.co/cjYGgN0dm2",harukyusuk,in
2022-10-07 10:14:42+00:00,1578327954618085376,"Ancaman Resesi Ekonomi 2023, LPS: Industri Perbankan Tidak Perlu Takut dan Pesimistis https://t.co/n9Zl14w8hQ",Newstagar,in
2022-10-07 09:02:59+00:00,1578309905605447683,IMF memperingatkan prospek ekonomi global makin gelap dan risiko resesi meningkat. Pihaknya akan kembali memangkas proyeksi pertumbuhan ekonomi global di 2023.  https://t.co/a7Q1moDLXQ,detikcom,in
2022-10-07 08:20:52+00:00,1578299304715894785,IMF memperingatkan prospek ekonomi global makin gelap dan risiko resesi meningkat. Pihaknya akan kembali memangkas proyeksi pertumbuhan ekonomi global di 2023.  https://t.co/LtJk2czYeN,detikfinance,in
2022-10-07 08:00:02+00:00,1578294061462540288,"Hadapi Resesi Ekonomi 2023, Lakukan Langkah Penting Ini https://t.co/AOuSGD2Nnq",KompasEkonomi,in
2022-10-07 06:48:13+00:00,1578275989276483584,"Di Tengah Isu Resesi, Menteri Bahlil: Ekonomi Global 2023 Diramalkan Gelap https://t.co/tKtl2gEJo5",faktualid_com,in
2022-10-07 05:44:21+00:00,1578259918624169984,"Makax dana pertumbuhan ekonomi jangan di pakek asal asalan mulut besar tapi tong kosong nyaring bunyix, baca agar gak gagal paham, Daftar Negara yang Terancam Resesi pada 2023 https://t.co/yZ85ZkFsC6",HasaniHasanudin,in
2022-10-07 04:35:53+00:00,1578242685076328448,"Di Tengah Isu Resesi, Menteri Bahlil: Ekonomi Global 2023 Diramalkan Gelap
#EKONOMİ #Indonesia #resesi https://t.co/hJrPWD2HbV",faktualid_com,in
2022-10-07 03:47:33+00:00,1578230522689355776,"udh bnyk bgt berita about global resesi ekonomi 2023. sesuai agenda @wef  dunia mau di reset di tata ulang. semua kengerian ini sampe 2030. sayang nya anak"" muda skrg ga sadar. mreka cm joget"" tiktok, main ML, dan ngeluh di twitter sambil pamer kesenangan di ig nya.",doubleU_NR,in
2022-10-07 03:28:15+00:00,1578225665542737920,"@Saham_fess Kalau yg saham gorengan TP dlu aja kalau sdh cuan, saham yg untuk invest terlalu beresiko kalau di TP yang padahal resesi 2023 itu belom tentu terjadi di Indo, ekonomi indo itu kuat, Berita resesi dimana mana itu fear dari Big Money yang mau masuk di harga diskon,be wise✌🏻",thsleepingtiger,in
2022-10-07 00:45:48+00:00,1578184782521196545,"@ghinafariday Tp mmg di yt topik ekonomi tuh udha rame bilang klo 2023 ekonomi gelap. Resesi dimana2, inflasi bakal terjadi dan perang blm selesai

Mudahan gak kejadian aja nih ekonomi gelap 2023 dan selanjutnya. Aku blm siap 🥲",yyyyyyyyyuni,in
2022-10-06 23:59:22+00:00,1578173100448808961,"Sri Mulyani Indrawati mengungkapkan dunia pasti akan mengalami resesi di 2023. Bagaimana dampak ekonomi dan investasi RI?

Kita bahas bersama @_michaelyeoh dan @hastiadi dengan host kita @KataBingkai di Twitter Space @idx_channel x @okezonenews MALAM INI! https://t.co/H7sgP0WFK4",idx_channel,in
2022-10-06 18:45:53+00:00,1578094209453608960,"seleb - seleb yang suka ngomongin finance / saham lagi sering ngomongin resesi ekonomi 2023, bneran ga ya",tititriyani5,in
2022-10-06 16:15:25+00:00,1578056342828625921,@icuteeabis @convomfs resesi ekonomi 2023,knowdream_,in
2022-10-06 15:15:34+00:00,1578041280126283776,"Gue merasa 2023 resesi ini fearmongering aja deh. 2023 itu tahun sebelum 2024 dimana banyak negara besar kayak Indonesia,Inggris,Amerika Serikat ngadain pemilu. Dan udah banyak riset nunjukin pemilu itu punya dampak bagus untuk perputaran uang dan ningkatin ekonomi.",yogiyaditra,in
2022-10-06 14:02:00+00:00,1578022767596695552,"Hi kak @magicflows selamat ulang tahun ya. Selamat mengarungi usia yang makin tua, semoga kuat menghadapi resesi ekonomi 2023 besok 😩. Sehat &amp; bahagia selalu sampe ketemu Suga. Makasi udah rajin nginfoin link toped + shopee. Makasi jg udah bantu rt wts-ku yg ga laku-laku 😭",tillamissuu,in
2022-10-06 13:26:04+00:00,1578013724044308481,"@aymiccu iya kak jd yg di mksd disini bentukan cash dalam hal likuidasi gitu kak alias seperti saham, crypto, reksadana lebih bagus lg tabungan yg di taro di bank yang berbentuk USD kak. hal ini untuk prepare menghadapi resesi ekonomi yg akan terjadi di 2023 kak gitu ya kak kurleb nya 😇",naracinaraa,in
2022-10-06 12:37:46+00:00,1578001570738114561,cm pengen nikah sm marklee. keknya masalah ketakutan gue menghadapi resesi ekonomi di 2023 akan terselesaikan,peachjjhyn,in
2022-10-06 12:20:11+00:00,1577997142937174016,"💙 ekonomi dunia 2023 kan katanya akan resesi, kalian udah ngelakuin apa aja nih sekarang biar bisa survive di tahun depan?",convomf,in
2022-10-06 12:03:13+00:00,1577992873630650373,Kabar resesi ekonomi th 2023 padahal udah berencana nonton Konser BP 🙂,puzzleof_life,in
2022-10-06 11:30:33+00:00,1577984653658828800,@schfess isu resesi ekonomi 2023,minkiflaw,in
2022-10-06 11:26:51+00:00,1577983721747419136,"Berdasarkan pengalaman, pertumbuhan ekonomi Indonesia cenderung melambat saat dunia jatuh ke dalam resesi.

Analisis terbaru dari @KATADATAcoid membahas soal proyeksi resesi global pada 2023 dan potensi dampaknya ke Indonesia. Silakan baca di sini: https://t.co/yTfpj11GeG https://t.co/tuK8ct5PVp",dzulfiqarfr,in
2022-10-06 10:54:32+00:00,1577975587448057857,"Apa Itu Resesi? Ancaman Ekonomi Global di 2023

https://t.co/VxPdXJ3wD7",tribunjateng,in
2022-10-06 10:07:35+00:00,1577963774619037696,@cwyeonjun 2023 resesi ekonomi tp konser2 datengnya rebutan semua 🤌🏻,DIORSBN,in
2022-10-06 09:55:57+00:00,1577960844511834113,"Orang-orang pada musingin akhir tahun belum dapet pasangan atau belum ada rencana nikah. Sedangkan aku, musingin resesi ekonomi kalo kejadian tahun depan, beneran ga lucu inflasinya. Speech dari pak Jokowi yg mengatakan bahwa 2023 akan gelap itu beneran kepikiran sampe skrg 🫠",ninibaebae_,in
2022-10-06 07:15:00+00:00,1577920340621234178,"Resesi ekonomi 2023 mengancam ekonomi dunia ini penyebab dan dampaknya.

#resesi #ekonomidunia2023 #poskota 
https://t.co/UXVjB6f7j0",poskotanetwork,in
2022-10-06 06:30:07+00:00,1577909045629190145,Industri Nikel Berpotensi Topang Ekonomi dari Ancaman Resesi 2023 https://t.co/n8uKljBkud,liputan6dotcom,in
2022-10-06 01:42:25+00:00,1577836644937658368,"Semoga smtown in jakarta kalo emang beneran jadi open tiketnya tahun depan aja ya, jgn sekarang please, lagi miskin gembel, belum lagi mikirin resesi, jujur banget ini udah berdampak loh orang2 yg prepare buat resesi ekonomi 2023",dyanayaja,in
2022-10-05 23:28:26+00:00,1577802928131551232,"Pagi2 kepikiran resesi 2023, krisis ekonomi tahun depan kayanya bakal ngeri dan mikir keras bgt, tabungan cukupkah? mental amankah? wkwk, udahlah rem dulu berkeinginan akan hobi yg agak menguras dompet",_alrouf_,in
2022-10-05 22:46:02+00:00,1577792256719093760,Menkeu Sri Mulyani mengingatkan ekonomi global berisiko resesi pada 2023. Menparekraf Sandiaga Uno menyebut solusinya yaitu dengan memberi bantuan ke UMKM. https://t.co/wQ0s0EwfRZ,tauberitamedia,in
2022-10-05 20:26:29+00:00,1577757138654748672,Kebangun tengah malam malah mikirin resesi ekonomi 2023,dyanayaja,in
2022-10-05 17:15:32+00:00,1577709081950703616,"ya disisi lain kadang perlu aware juga sih sama life’s update kyk resesi contohnya. gilaa 2023 bakal kyk gimana ya kalo gaada freelance, passive income atau side job. ekonomi emang ga bisa ditebak.",vanillacakexz,in
2022-10-05 16:12:25+00:00,1577693198088110082,"Resesi Adalah Apa? Penyebab Kenapa Terjadi hingga Dampak Jika Terjadi pada Ekonomi Indonesia 2023 – Berita DIY 

 https://t.co/rTggrcbzuI",RepublikJurnal,in
2022-10-05 15:32:05+00:00,1577683047918735360,Negara di Asia Ini Bebas dari Ancaman Resesi 2023: Saat ini ekonomi dunia sedang tak stabil. Ancaman resesi bisa terjadi menghampiri dunia pada 2023. Banyak hal yang memicu terjadinya… https://t.co/iCWdvX038S #Ekonomi #resesi2023 #resesiekonomi #resesiglobal #resesiglobal2023,terkinidotid,in
2022-10-05 14:45:00+00:00,1577671202004357120,"Link selengkapnya sebagai berikut :

1.        Kenaikan Harga BBM
https://t.co/Ezk6uV9Mm8 
2.        Resesi Ekonomi Global 2023
https://t.co/WGmxzZrDw4 
3.        Satgas Penanganan Penyakit Mulut dan Kuku (PMK) Mengeluarkan SE No 6 Tahun 2022
https://t.co/7Onbsy25Ai https://t.co/73UtSjc449",bemfkh_ugm,in
2022-10-05 14:38:03+00:00,1577669452287442945,Siap2 terjun bebas di 2023 bagi siapapun yang ga bisa mengelola keuangannya saat ini 💸 📉 #resesi #ekonomi,MyUsername247,in
2022-10-05 14:11:41+00:00,1577662813920583681,"Stress bgt update info isinya resesi 2023, susahnya 2023, ancurnya ekonomi 2023 😣",bapakota,in
2022-10-05 13:55:23+00:00,1577658714982469635,"Sumpah kenapa isi fyp aku tiba"" byk kali yg bahas resesi ekonomi 2023, jd takut woii",mhrdkass,in
2022-10-05 13:43:25+00:00,1577655701085646848,"Berita resesi ekonomi global tahun 2023 sangat2 mengganggu pikiran. Sebagai pengusaha newbi, gw sangat amat overthingking. Tp kayaknya gw gak takut banget jatoh miskin. Karna emang udah miskin si 🥲aduhh",mutia_nrftri,in
2022-10-05 13:00:57+00:00,1577645013189955584,"2023 :
Resesi ?
Banyak PHK ?
Ekonomi makin memburuk ?

Nah, I don’t mind it.
Just do work 100%, saving more, and don’t think something you can’t control.

Udah sangat muak dengan fear mongering kayak gini",fmgono,in
2022-10-05 11:43:13+00:00,1577625451807186945,Tp lusyu juga penyeponk labels enih yah. Tiap hari itu2 sj yg mereka ributkan dan perkarakan. Kl bkn karna hybe blablabla taik kucing. Hadeh kalo kata gw mah mending elo mikir deh gimana cara biar nggak jatoh miskin karna 2023 mau resesi ekonomi,icefairry,in
2022-10-05 09:53:57+00:00,1577597956819386368,"Resesi 2023
Turunnya Perekonomian Dunia Karena Inflasi &amp; Harga-harga barang naik

Bisa jadi PHK besar besaran

“Untung saya Pebisnis”

Jangan senang dulu, Ketika PHK, ekonomi turun daya beli juga berkurang

omset bisnis menurun
Ujungnya Pebisnis PHK pegawai",fadiladitya_e,in
2022-10-05 09:41:11+00:00,1577594743475040256,"Anjir fyp tiktok gua isi nya tentang resesi, masalah ekonomi 2023.
gua yg tadi nya mau beli tiket Chen jadi ragu kan, karena itu termasuk kebutuhan yg tidak di perlukan banget.🙂",CTCetee,in
2022-10-05 09:36:36+00:00,1577593588174581760,"presiden : 2023 kita akan resesi ekonomi
Dpr indonesia : ngeluarin duit 1.5M ah buat beli tv",filterauhl,in
2022-10-05 07:38:09+00:00,1577563778593738753,2023 resesi ekonomi di prediksikan bakal terjadi buat orang-orang yang sudah menikah atau akan menikah dan juga belum menikah semoga selalu di limpahkan rezeki yaa,jewonie__,in
2022-10-05 07:14:21+00:00,1577557790998290432,"Gais, aku kan buta ekonomi ya, dampak resesi 2023 yang bakal kerasa banget sama seorang ibu-ibu dan pekerja kantoran biasa sama aku tuh apa dan apa yang harus aku siapkan?",lustfullylxna,in
2022-10-05 05:08:03+00:00,1577526005811802113,"Bank Dunia memperkirakan ekonomi Rusia dan sekutunya, Belarusia masih menghadapi resesi di 2023 karena ekonominya tumbuh negatif imbas sanksi perang dari negara Barat. https://t.co/sCe5W0N5ar",KATADATAcoid,in
2022-10-05 04:56:35+00:00,1577523120600395776,"Bank Dunia Beri ""Warning"" Resesi di 2023, Ekonomi di Eropa Timur-Asia Tengah Melambat https://t.co/VjFv5ihQGD",liputan6dotcom,in
2022-10-05 04:31:44+00:00,1577516867706503168,@novalenchii Bikin mikir resesi ekonomi 2023 hoax atau tidak,diysarrayd,in
2022-10-05 04:08:53+00:00,1577511115529256962,Kalo punya usaha misal franchise buat tahun depan yg katanya 2023 akan resesi kira2 gmn yaah?? Sapa tau ada yg paham ekonomi bisa kasih advice,vanillamcd,in
2022-10-05 04:08:31+00:00,1577511024391237632,"@detikcom bingung deh. katanya isu2nya 2023 bakal mengalami resesi ekonomi (?) cmiiw yah. kita semua disuruh hemat, invest ke pasar uang, asuransi utk siapin cash, tpi kok malah gini ya. cmiiw ygy🙏🏻",thelifeofily_,in
2022-10-05 03:13:32+00:00,1577497187994324994,"Resesi 2023 ekonomi indo makin menurun, pengangguran naik, harga bahan pokok meroket, usaha2 gulung tikar 🥺 ce tkt bgt",YWindy48,in
2022-10-05 02:40:35+00:00,1577488895469838337,@ernestprakasa Dan resesi 2022 akhir - 2023 beneran nyata adanya. Ekonomi dunia ga stabil ngefek ke ekonomi mikro indonesia + diperparah dgn adanya kemungkinan politik hitam yang bikin ekonomi makin ga stabil. Smoga adanya G20 bener2 jadi kunci biar winter beneran ga coming2 amat :),bocil_rebahan,in
2022-10-05 02:36:15+00:00,1577487805252775936,"di tiktok beritanya 2023 resesi semua disuruh jaga2 nabung, invest abcde tapi aing gatel bgt tangan pengen jajan a pengen jajan b pengen jajan c. 2023 ekonomi aing ntr kumahanya hikss",DewiTP_,in
2022-10-05 01:41:02+00:00,1577473906864459777,"makin stress dah denger ditahun 2023 bakalan ada ancaman resesi ekonomi, whaaaattt?????🤯",riskaoktariaa,in
2022-10-05 01:24:41+00:00,1577469792914505728,Gua udah capek mikirin gimana nanti ekonomi global di tahun 2023 yg katanya akan menuju resesi. Terus di ajak mikir kuis ginian !!! Anjink !!! https://t.co/4PaYzxRbtT,igede_atm,in
2022-10-04 17:48:05+00:00,1577354884789465089,2023 resesi ekonomi? 😳,oohjssca,in
2022-10-04 16:20:29+00:00,1577332841440215040,Ovt masalah resesi 2023. Skripsiku gimana nanti kalo ekonomi susah. Terus cari kerja gimana nanti. Bagus kalo bisa lanjut di kantor skrg dengan perjanjian kerja yg lebih bagus… but still,taehtunie,in
2022-10-04 16:09:36+00:00,1577330103092412416,"Tengah malam overthingking sama isu resesi ekonomi 2023, takut bgt gak si ? Apa aku sorang nih yg lebay",cikiekooo,in
2022-10-04 15:46:18+00:00,1577324239056617472,menurut gua nih skrg saat nya kita banyak pegang cash untuk kesiapan kita menghadapi resesi ekonomi 2023,naracinaraa,in
2022-10-04 15:32:57+00:00,1577320878764761088,"fyp gw isinya ttg resesi ekonomi 2023 semua, bikin ovt :(",rmhnmlkst,in
2022-10-04 15:06:48+00:00,1577314298380288001,kemudian pandemi covid 19 sekarang dikabarkan 2023 akan resesi ekonomi global mereka baru akan bertumbuh dan membina kehidupan.,ainowwwwwwww,in
2022-10-04 15:05:58+00:00,1577314088832860161,"Resesi ekonomi dunia 2023, jika ini berdampak besar ke Indonesia sungguh menyedihkan sekali nasib kita-kita yang baru mulai mau bernafas di dunia kerja dengan banyaknya PHK startup dan angka pengangguran yang tinggi. Anak kelahiran 98 lahir di tahun resesi ekonomi lulus kuliah",ainowwwwwwww,in
2022-10-04 14:36:01+00:00,1577306552725536769,"@Askrlfess Gak mikir apa y kalo beneran 2023 ada resesi ekonomi, malah buang-buang duit. Kocak banget dah gajelas",Fentiaaw_,in
2022-10-04 13:22:46+00:00,1577288118805614595,"3. Resesi ekonomi 2023?
Perekonomian di 2023 bakal lebih parah, kondisi ekonomi global bisa memicu resesi karena:
- Kenaikan suku bunga ekstrim
- volume perdagangan turun
- krisis pangan
dll.

terus apa yang bisa dilakukan?",coinvestasi,in
2022-10-04 12:22:41+00:00,1577272995222982656,"2023 resesi ekonomi global, kudu siap” nih",rxhapids,in
