Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes
2022-10-15 12:58:44+00:00,1581268334628114432,"Melihat kondisi dunia yang belum akan pulih dengan gambaran potensi stagflasi tahun 2023 bahkan resesi ekonomi, Menkominfo @PlateJohnny menginstruksikan agar sivitas @kemkominfo berkolaborasi mempercepat realisasi anggaran.

https://t.co/zaqWusn3Rb",vita_AVP,in,"Seeing that world conditions will not yet recover with the potential for stagflation in 2023 and even an economic recession, Minister of Communication and Information @PlateJohnny instructed @kemkominfo civitas to collaborate to speed up budget realization.

https://t.co/zaqWusn3Rb",Negative,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 12:49:48+00:00,1581266088561893378,"Berita sana sini bahas Resesi, dan banyak lagi orang² hebat sudah mempersiapkan hal tersebut. dan apa kabar sya nganggur 5 bulan belum dpt kerjaan pas di tanya * km sdh punya tabungan berapa* ku ga bisa jawab 🥲 hanya allah yang menolong ku ketika 2023 yg terjadi ekonomi gelp",Niaksniaw,in,"The news here and there discusses the Recession, and many great people have prepared for this. and how are you? I've been unemployed for 5 months and haven't gotten a job when I ask * How much savings do you have?",Positive,"{'neg': 0.059, 'neu': 0.806, 'pos': 0.135, 'compound': 0.5514}"
2022-10-15 12:14:06+00:00,1581257104442392577,"Cuih, gak ada tahun segelap pandemi, segelap gelapnya resesi 2023 at least kita masih bisa beraktivitas dan kegiatan ekonomi jalan. Apakah ini campaign?
Mark my words. 2023 we'll be just fine",keyzarrr,in,"Geez, there is no dark year of the pandemic, as dark as the recession in 2023, at least we can still carry out activities and economic activities will continue. Is this a campaign?
Mark my words. 2023 we'll be just fine",Negative,"{'neg': 0.112, 'neu': 0.848, 'pos': 0.04, 'compound': -0.4939}"
2022-10-15 11:46:20+00:00,1581250116190867457,"2023 ditakut2i resesi ekonomi, bukannya dikasih solusi",Piecemaker777,in,"2023 is feared by an economic recession, instead of providing a solution",Negative,"{'neg': 0.347, 'neu': 0.52, 'pos': 0.133, 'compound': -0.5719}"
2022-10-15 10:53:33+00:00,1581236831018168320,"[cm] aku baru aja tadi nonton yt tentang resesi 2023, karna bukan orang yg paham bidang ekonomi jadi agk pusing, menurut kalian sebagai mahasiswa apa sih yg bisa kita lakuin buat diri sendiri dan keluarga??",collegemenfess,in,"[cm] I just watched YouTube about the 2023 recession, because I'm not someone who understands economics, I'm a bit confused, what do you think as students, what can we do for ourselves and our families??",Negative,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.6662}"
2022-10-15 10:50:39+00:00,1581236103184404482,"Hati²
Hati²
2023 resesi ekonomi terjadi

https://t.co/OTpF5XtVSk

Pemerintah Indonesia turun membenahi sepakbola Indonesia seusai Tragedi Kanjuruhan. Tapi tetap akan berhati-hati untuk tak intervensi terlalu dalam.",a_forestama,in,"Be careful
Be careful
2023 economic recession occurs

https://t.co/OTpF5XtVSk

The Indonesian government stepped in to improve Indonesian football after the Kanjuruhan tragedy. But we will still be careful not to intervene too deeply.",Neutral,"{'neg': 0.121, 'neu': 0.71, 'pos': 0.17, 'compound': -0.0387}"
2022-10-15 10:32:34+00:00,1581231551026982914,Tips Hidup Hemat Ditengah Ancaman Krisis Ekonomi: JAKARTA – Ekonomi global saat ini mengalami ancaman krisis. Resesi dan stagflasi diperkirakan akan berdampak pada banyak negara di tahun 2023. Baca Juga:… https://t.co/cURmoVjzux #Edukasi #AncamanKrisisEkonomi #TipsHidupHemat,RakyatdotNews,in,Tips for Economical Living Amid the Threat of Economic Crisis: JAKARTA – The global economy is currently experiencing the threat of crisis. Recession and stagflation are expected to impact many countries in 2023. Also Read:… https://t.co/cURmoVjzux #Education #Threat of Economic Crisis #Frugal Living Tips,Negative,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.9783}"
2022-10-15 10:07:33+00:00,1581225257037225984,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

Marah
#KimGoEun_ComeInCloser
#ShootingStarJKT
#KCON2022JAPAN
15 Oktober
#ไบร์ทวิน
Jam 4
Rest in Love
RUN BTS
Menpora #KimGoEun_ComeInCloser 
Rest in Love
https://t.co/fFxY6H2vtg",guisejae,in,"Prepare for the 2023 Recession by doing the following because the black economy is real

Angry
#KimGoEun_ComeInCloser
#ShootingStarJKT
#KCON2022JAPAN
October 15
#ไบร์ทวิน
4 o'clock
Rest in Love
RUN BTS
Menpora #KimGoEun_ComeInCloser
Rest in Love
https://t.co/fFxY6H2vtg",Positive,"{'neg': 0.134, 'neu': 0.681, 'pos': 0.185, 'compound': 0.5106}"
2022-10-15 10:03:58+00:00,1581224355748466689,"Ramalan 2023, terjadi resesi ekonomi global.
2 bulan lagi sih ini, mau ga mau mengencangkan ikat pinggang lagi!!",gratefulpatienc,in,"The forecast for 2023 is that there will be a global economic recession.
In 2 months, I can't help but want to tighten my belt again!!",Negative,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.534}"
2022-10-15 10:00:10+00:00,1581223399245824000,"Kenapa 2023 Gelap? Berikut Penyebab Resesi Ekonomi Global dan Dampaknya Bagi Masyarakat Indonesia

BORN PINK WORLD TOUR Safari Panglima Santri
Gulai
KIM NAMJOON
#BORNPINKinSeoul_DDAY
#JISOO
Nassar
#BLACKPINK
#ROSÉ
#LISA
Jam 4
15 Oktober
#MONEY #SHUTDOWN 
https://t.co/jgv4Ey1CLj",jaemin_nuna,in,"Why is 2023 Dark? The following are the causes of the global economic recession and its impact on Indonesian society

BORN PINK WORLD TOUR Safari Panglima Santri
Curry
KIM NAMJOON
#BORNPINKinSeoul_DDAY
#JISOO
Nassar
#BLACKPINK
#ROSE
#LISA
4 o'clock
October 15
#MONEY #SHUTDOWN
https://t.co/jgv4Ey1CLj",Negative,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 09:57:44+00:00,1581222785963085824,"Persiapan Menghadapi Resesi 2023 dengan Lakukan Beberapa Cara Berikut Karena Ekonomi Gelap Nyata

#PerempuanDesa
#PRSTangerang2022
RUN BTS
Gus Muhaimin
MIC DROP
Naver
troye sivan
Menpora
Phobia
#TheRingsOfPower
Kahitna
Komitmen Tegas Polri Marah
Kunto Aji
https://t.co/hW0OA3YuT4",jaemin_nuna,in,"Prepare for the 2023 Recession by doing the following because the black economy is real

#VillageWomen
#PRSTangerang2022
RUN BTS
Gus Muhaimin
MIC DROP
Naver
Troy Sivan
Minister of Youth and Sports
Phobias
#TheRingsOfPower
Kahitna
Angry Police's Firm Commitment
Kunto Aji
https://t.co/hW0OA3YuT4",Negative,"{'neg': 0.236, 'neu': 0.712, 'pos': 0.051, 'compound': -0.8531}"
2022-10-15 09:28:22+00:00,1581215396975497219,"Bahkan, dalam pembukaan laporan tersebut, kepala ekonom IMF Pierre-Olivier Gourinchas mewanti-wanti kondisi ekonomi lebih buruk di tahun depan. “Dan bagi sebagian orang, 2023 akan terasa seperti resesi,” jelasnya.",abengkriss,in,"In fact, in opening the report, IMF chief economist Pierre-Olivier Gourinchas warned of worse economic conditions next year. “And for some people, 2023 will feel like a recession,” he explained.",Negative,"{'neg': 0.15, 'neu': 0.778, 'pos': 0.072, 'compound': -0.4019}"
2022-10-15 08:59:33+00:00,1581208143383605248,Yang Harus Kamu Tahu soal Resesi dan Prediksi Ekonomi Indonesia di 2023 #ekonomi https://t.co/nVZ9Hpg670,haberturkiye81,in,What You Need to Know about the Indonesian Economic Recession and Predictions in 2023 #economy https://t.co/nVZ9Hpg670,Negative,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 08:32:21+00:00,1581201296719499264,"Ribut resesi hancurnya ekonomi dunia 2023, hoax kiamat 2012 aja bisa lewat kok apalagi ini yang cuman masalah keuangan. Hoax",Devsantosa_05,in,"The noise of a recession that will destroy the world economy in 2023, even the 2012 doomsday hoax will pass, especially since this is just a financial problem. Hoax",Negative,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.9432}"
2022-10-15 08:19:55+00:00,1581198171354542081,"Masih tentang resesi,
Proyeksi ekonomi World Bank untuk Indonesia 2023 masih bertumbuh 5.1%.
fyi, Proyeksi ini dalam ukuran Annual Growth, resesi sendiri diukur per kuartal.
BISA AJA GDP negatif di 2 kuartal, tp balik positif di dua kuartal berikutnya;
BISA JUGA ga ada Negatifnya https://t.co/W5U46TziQr",raye_brahm,in,"Still about the recession,
The World Bank's economic projections for Indonesia in 2023 are still growing at 5.1%.
FYI, this projection is in Annual Growth size, the recession itself is measured per quarter.
COULD GDP be negative in 2 quarters, but turn positive in the next two quarters;
THERE ARE ALSO NO Negatives https://t.co/W5U46TziQr",Negative,"{'neg': 0.153, 'neu': 0.698, 'pos': 0.149, 'compound': -0.0601}"
2022-10-15 08:03:07+00:00,1581193941214322688,"Di tahun 2020 kita resesi? Iya.
Lalu kenapa ada yg takut dengan ancaman resesi 2023.
Karena sifatnya beda.
Di 2020, kita resesi karena aktifitas ekonomi tidak berjalan, jelaslah reses.
Di 2023, yg dikhawatirkan adalah resesi saat kita sebenernya produktif.",pejabrut,in,"In 2020 we have a recession? Yes
So why are some people afraid of the threat of a recession in 2023?
Because their nature is different.
In 2020, we are in recession because economic activity is not running, clearly a recess.
In 2023, the worry is a recession when we are actually productive.",Negative,"{'neg': 0.297, 'neu': 0.664, 'pos': 0.04, 'compound': -0.947}"
2022-10-15 07:54:54+00:00,1581191874001670144,"@han_frin @BigAlphaID imo : sprtinya ini menyoal perebutan  tahta the big whale. dl wkt awal invasi rusia ke ukraine, isu yg santer ekonomi rusia ambruk, tp mlah sbaliknya. industri energi mrka mkin raise up. resesi 2023 krn acuannya nasdaq dgn dollarnya &amp; idn kbnykn ke dollar jg. jadi ya gitu deh 😅",Calon_Ketua_RW,in,"@han_frin @BigAlphaID imo: This seems to be about the struggle for the big whale's throne. At the beginning of the Russian invasion of Ukraine, the widespread issue was that the Russian economy collapsed, but the opposite was true. Their energy industry is increasingly raising up. recession in 2023 because the reference is Nasdaq to the dollar & IDN is mostly to the dollar too. so yeah, that's it 😅",Positive,"{'neg': 0.081, 'neu': 0.762, 'pos': 0.157, 'compound': 0.8176}"
2022-10-15 06:53:23+00:00,1581176391508570112,"Untuk menyambut tahun 2023 harus pintar mengelola keuangan agar siap menghadapi resesi hadir ditengah perekonomian diakan datang. Pas banget Sinar Mas adain webinar dengan tema""Economic Outlook 2023 - Pertumbuhan Ekonomi di Tengah Inflasi Global"". Don't miss it dan pasang alarm",farahdjafar,in,"To welcome 2023, you must be smart in managing your finances so that you are ready to face the recession that will come in the midst of the coming economy. It's very fitting that Sinar Mas is holding a webinar with the theme ""Economic Outlook 2023 - Economic Growth Amid Global Inflation"". Don't miss it and set an alarm",Positive,"{'neg': 0.075, 'neu': 0.749, 'pos': 0.176, 'compound': 0.7222}"
2022-10-15 06:49:33+00:00,1581175426927370240,"selama masih ada kerupuk ini, resesi ekonomi 2023 bisa kita hadapi https://t.co/lZoPMNrvzc",lampuastrea,in,"as long as there are these crackers, we can face an economic recession in 2023 https://t.co/lZoPMNrvzc",Negative,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 05:31:04+00:00,1581155676508016641,Tips Menghadapi Resesi Ekonomi 2023 https://t.co/eMIy2dscOU,kompasiana,in,Tips for Facing the 2023 Economic Recession https://t.co/eMIy2dscOU,Negative,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 05:09:54+00:00,1581150349032755201,Waspada Resesi Ekonomi 2023 Dengan Menjaga Ketahanan Pangan Daerah https://t.co/lKW1J8DRfe,Sibernote622,in,Beware of the 2023 Economic Recession by Maintaining Regional Food Security https://t.co/lKW1J8DRfe,Negative,"{'neg': 0.184, 'neu': 0.658, 'pos': 0.158, 'compound': -0.1027}"
2022-10-15 05:04:35+00:00,1581149011896987648,"Jadi kalau berpikir tahun 2023 Indonesia akan resesi, maka pertumbuhan ekonomi Indonesia akan jatuh seperti tahun 2020.

Jauh dari proyeksi Pemerintah, IMF ataupun World Bank yang berkisar di level 5%.",BigAlphaID,in,"So if you think that in 2023 Indonesia will be in recession, then Indonesia's economic growth will fall like in 2020.

This is far from the projections of the Government, IMF or World Bank which are around the 5% level.",Positive,"{'neg': 0.062, 'neu': 0.824, 'pos': 0.114, 'compound': 0.3182}"
2022-10-15 04:52:19+00:00,1581145924914491392,"Masih takut tahun 2023 resesi?

Kita udah pernah mengalaminya. 

Di Q2-Q3 2020 Indonesia itu resmi resesi. Ekonomi minus 5,32% di Q2 2020, dan minus 3,49 di Q3 2020

Terasa di kalian?",BigAlphaID,in,"Still afraid of a 2023 recession?

We've experienced it before.

In Q2-Q3 2020 Indonesia officially had a recession. The economy was minus 5.32% in Q2 2020, and minus 3.49 in Q3 2020

Do you feel it?",Negative,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.7149}"
2022-10-15 03:51:57+00:00,1581130733347045376,Resesi ekonomi 2023,sauzirachma_,in,Economic recession 2023,Negative,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.4215}"
2022-10-15 03:07:21+00:00,1581119507958968322,Panitia ayifest bisa sekalian batalin resesi ekonomi 2023 ga?,yuniperes,in,Can the Ayifest committee cancel the 2023 economic recession?,Negative,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.5859}"
2022-10-15 03:02:19+00:00,1581118240750989313,"#Repost @atr_bpn 
・・・
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/NOX2BeRAIM",bpnkotapasuruan,in,"#Repost @atr_bpn
・・・
The increasing projection that the world economy will experience a recession in 2023, caused by Covid-19 and a spike in inflation as a result of the Russia-Ukraine conflict, requires every sector to play a role. https://t.co/NOX2BeRAIM",Negative,"{'neg': 0.117, 'neu': 0.828, 'pos': 0.055, 'compound': -0.4019}"
2022-10-15 01:58:47+00:00,1581102255708999680,"Semalem cerita sm ibu perihal resesi ekonomi di 2023 bsk dan jawabannya mengejutkan ""wes lah ta rasah dipikir nek ngono2 kui"". Lha njenengan sekeco angsal pensiunan dan punya tabungan, ha aku yo nangis no😭",notmarybell,in,"Last night I told my mother about the economic recession in 2023 and the surprising answer was, ""Wes, I don't think so, Grandma, I'm talking about it."" Lha, you're such a petty little guy who's retired and has savings, ha I'm crying no😭",Negative,"{'neg': 0.177, 'neu': 0.697, 'pos': 0.126, 'compound': -0.4303}"
2022-10-15 01:46:51+00:00,1581099250821533696,"resesi tahun 2023 katanya ekonomi semua negara collaps, jangankan nunggu 2023 sekarang aja hidup udah susah apa apa serba mahal, gaji ga naik tapi semua naik, emang anjing, kapitalisme bangsat.",kugisagy,in,"recession in 2023, he said, the economy of all countries will collapse, don't wait until 2023, now life is already difficult, everything is expensive, salaries don't increase but everything goes up, it's a dog, capitalism is a bastard.",Negative,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.8744}"
2022-10-15 01:40:48+00:00,1581097729425833984,Airlangga Hartarto Dianggap Sosok Yang Mampu Jawab Ancaman Resesi Ekonomi 2023 https://t.co/MmOEt1c8Xa,radaraktual,in,Airlangga Hartarto is considered a figure capable of responding to the threat of economic recession in 2023 https://t.co/MmOEt1c8Xa,Negative,"{'neg': 0.261, 'neu': 0.63, 'pos': 0.109, 'compound': -0.5574}"
2022-10-15 01:22:10+00:00,1581093037979013121,"Kalo emang bener nih,
2020/2021 gak jadi nikah karena pandemi
2022 gak jadi nikah karena masih harus menstabilkan ekonomi pasca pandemi
2023 gak jadi nikah karena resesi",CallMe_Iyunk,in,"If this is true,
2020/2021 I didn't get married because of the pandemic
We won't be getting married in 2022 because we still have to stabilize the post-pandemic economy
I won't get married in 2023 because of the recession",Neutral,"{'neg': 0.066, 'neu': 0.869, 'pos': 0.066, 'compound': 0.0}"
2022-10-15 00:45:52+00:00,1581083904995659776,"@Askrlfess intinya ekonomi mengalami penurunan tapi gak sampe krisis. kemungkinan harga2 naik, banyak phk, tapi yg gue baca resesi 2023 hanya berpengaruh besar ke negara2 maju macem AS, jepang, europe. negara2 berkembang gak akan besar bgt ngaruhnya. cmiiw",midnuts,in,"@Askrlfess The point is that the economy is experiencing a decline but not to the point of crisis. It's possible that prices will rise, lots of layoffs, but what I read is that the 2023 recession will only have a big impact on developed countries such as the US, Japan, Europe. Developing countries won't have much of an impact. cmiiw",Negative,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.8847}"
2022-10-14 17:28:36+00:00,1580973863373918209,"Banyak indikator yang menunjukan  ekonomi Amerika mengalami resesi, mereka hanya menunda formalitas bertepatan dengan kongres baru... untuk menyalahkan orang lain. Tahun 2023 kemungkinan mengalami depresi ekonomi. 

Bukan begitu @Ronnie_Rusli ?🙏",yo2thok,in,"Many indicators showed the American economy was in recession, they just postponed the formalities to coincide with the new congress... to blame other people. In 2023 there is a possibility of an economic depression.

Isn't that right @Ronnie_Rusli?🙏",Negative,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.8658}"
2022-10-14 16:45:48+00:00,1580963091575058435,"Konten kreator yang katanya kreator nyamain resesi 2023 dg phk masal dg tolak ukur lay off startup gede2an. Dia pikir ekonomi dibangun dari aplikasi doang apa -_-, apa gatau yg namanya indomie buat ngeyangin perut itu dibuat dari perusahaan yg isinya karyawan?",basyiitth,in,"Content creators who are said to be creators who are anticipating the 2023 recession with mass layoffs with large startup layoff benchmarks. Does he think the economy is built from applications? -_-, or is it true that the thing called Indomie for filling your stomach is made from companies that are staffed with employees?",Neutral,"{'neg': 0.049, 'neu': 0.903, 'pos': 0.049, 'compound': 0.0}"
2022-10-14 16:02:29+00:00,1580952191975960577,"me : 

hati : ayo lah nonton keburu mereka wamil! duit bisa dicari! ayoo once in a lifetime!!

otak : inget, resesi ekonomi 2023, nabung buat bertahan hidup cougg, inget biaya lo kesana lebih mehong dr biaya tiket itu sendirii,, udah in the next life ajaa",junshuniverse,in,"me :

Heart: Come on, watch them rush into military service! money can be found! come on once in a lifetime!!

brain: remember, economic recession in 2023, save to survive, remember, the cost of getting there is more than the cost of the ticket itself, it's already in the next life.",Positive,"{'neg': 0.047, 'neu': 0.809, 'pos': 0.144, 'compound': 0.7762}"
2022-10-14 15:17:03+00:00,1580940758433300480,"alasan cepet lulus, ditakutin sm pak Mustolih 2023 krisis ekonomi ada kemungkinan Indonesia resesi 😭😣",bantuaminin,in,"the reason for graduating quickly, I'm afraid of Mr Mustolih in 2023, there is a possibility of Indonesia's economic crisis going into recession 😭😣",Negative,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.875}"
2022-10-14 15:06:24+00:00,1580938074963337216,"Dari Pertemuan Anggota IMF dan Bank Dunia Group,Prediksi Ekonomi Dunia Semua Kawasan Regional Tahun 2022 Menuju 2023 Melemah Menuju Resesi dan Multi Krisis ! Akibat Covidnomic, Inflasi dan Stagflasi, Serta Dampak Politik Perang Ukraina Rusia Yang Belum Selesai Dan Masih Liar. https://t.co/XKtlR4OrSJ",AsepRohmandar4,in,"From the Meeting of IMF and World Bank Group Members, Predictions for the World Economy in All Regional Areas from 2022 to 2023 Weakening towards Recession and Multiple Crises! Due to Covidnomics, Inflation and Stagflation, As well as the Political Impact of the Unfinished and Still Unfinished Russian Ukraine War. https://t.co/XKtlR4OrSJ",Negative,"{'neg': 0.159, 'neu': 0.805, 'pos': 0.036, 'compound': -0.8016}"
2022-10-14 14:57:13+00:00,1580935763360784385,"edisi before sleep hari ini: baca terkait resesi 2023
and damn this shit is scary, 
domino effect dari pandemi masi kebawa sampe masalah ini mulai dari printing money-inflation-energy crisis-suku bunga naik-invest kesendat-uang “ketahan”-ekonomi ga muter- (amit-amit) hancur dah😭",iniraflimaul,in,"Today's before sleep edition: read about the 2023 recession
and damn this shit is scary,
The domino effect of the pandemic is still continuing until these problems start from printing money-inflation-energy crisis-interest rates going up-investing bottlenecks-money is ""resilient""-the economy won't turn around- (God forbid) it's destroyed😭",Negative,"{'neg': 0.395, 'neu': 0.605, 'pos': 0.0, 'compound': -0.9752}"
2022-10-14 14:33:56+00:00,1580929907755925505,"Indonesia Terkena Badai Besar Resesi 2023 Mendatang, Mengenal Lebih Lanjut Bencana Ekonomi Global Tersebut

https://t.co/qN8WKmHFY6",Davidlodbroke,in,"Indonesia hit by the big storm of the upcoming 2023 recession, learn more about this global economic disaster

https://t.co/qN8WKmHFY6",Negative,"{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.7845}"
2022-10-14 13:31:06+00:00,1580914092394819586,"Konten resesi global 2023 mendorong kekhawatiran yang berlebihan.

Berkaca krisis ekonomi sebelumnya, Indonesia menjadi negara yang cukup tangguh.

Sebagai individu sebaiknya tetap aktif, kreatif, dan adaptif.",risapu99,in,"The 2023 global recession content encourages excessive worry.

Reflecting on the previous economic crisis, Indonesia has become a fairly resilient country.

As an individual, you should remain active, creative and adaptive.",Negative,"{'neg': 0.226, 'neu': 0.577, 'pos': 0.196, 'compound': -0.3182}"
2022-10-14 12:40:07+00:00,1580901263738212352,"Memang grup dewasa jaman sekarang itu gak cuma ngomongin rated ya jaman sekarang 😭

Galauin pajak, kpr, cicilan, ekonomi, politik, kehidupan dan target masa depan, belum lagi bahasan berat macem RESESI 2023 😭👍🏻

Salut, banyak pembelajaran yang bisa di dapet",Winter_Sky21,in,"Indeed, today's adult groups don't just talk about ratings nowadays 😭

Concerned about taxes, mortgage, installments, economics, politics, life and future targets, not to mention tough discussions like the 2023 RECESSION 😭👍🏻

Congratulations, there's a lot to learn",Negative,"{'neg': 0.166, 'neu': 0.701, 'pos': 0.133, 'compound': -0.4521}"
2022-10-14 12:04:01+00:00,1580892177961717760,"resesi 2023 emg bnrn ya, mslhnya 2022 ini aja gue dh berat bgt ekonomi turun usaha bangkrut :(",PETR1CH0R3,in,"There's a real recession in 2023, but in 2022 I'm going to have a really hard time with the economy going down and my business going bankrupt :(",Negative,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.9134}"
2022-10-14 11:58:40+00:00,1580890833280466944,"WOW! Resesi Dunia 2023 ternyata bisa mempengaruhi market juga lho..

Kira-kira instrumen investasi apa yaa yang tepat di tengah situasi ekonomi global penuh tekanan?

#ResesiEkonomi #Investasi #Lucas #Leslar #BankMandiri #BRImo https://t.co/xe7icKXWtc",kabarAsuransi1,in,"WOW! It turns out that the 2023 World Recession could affect the market too, you know...

What investment instruments do you think are appropriate in the midst of a stressful global economic situation?

#EconomicRecession #Investment #Lucas #Leslar #BankMandiri #BRImo https://t.co/xe7icKXWtc",Negative,"{'neg': 0.133, 'neu': 0.772, 'pos': 0.095, 'compound': -0.2165}"
2022-10-14 11:58:02+00:00,1580890672542154754,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J124Tj",tauberitamedia,in,"Indonesia's economy is considered relatively resilient in facing various challenges ahead, including the global economic recession in 2023. https://t.co/Scs5J124Tj",Negative,"{'neg': 0.133, 'neu': 0.806, 'pos': 0.062, 'compound': -0.3612}"
2022-10-14 11:57:02+00:00,1580890422406131713,"Perekonomian Indonesia dinilai relatif tangguh dalam menghadapi berbagai tantangan ke depan, termasuk resesi ekonomi global 2023.  https://t.co/Scs5J0JVFb",tauberitamedia,in,"Indonesia's economy is considered relatively resilient in facing various challenges ahead, including the global economic recession in 2023. https://t.co/Scs5J0JVFb",Negative,"{'neg': 0.133, 'neu': 0.806, 'pos': 0.062, 'compound': -0.3612}"
2022-10-14 11:39:07+00:00,1580885910148653056,"Katanya 2023 bakalan jadi tahun gelap karena ada resesi ekonomi global, lah gue sebagai Carat ni kayaknya resesi duluan karena tiba-tiba dihantam konser tambahan bulan Desember. SEVENTEEN KATA GUE KALIAN NGAGETIN ANJIRR😅",ChoizSeungcheol,in,"They say that 2023 will be a dark year because there is a global economic recession. As Carat, I think there will be a recession first because suddenly we were hit by an additional concert in December. SEVENTEEN I SAID YOU WANT ANJIRR😅",Negative,"{'neg': 0.105, 'neu': 0.809, 'pos': 0.085, 'compound': -0.2656}"
2022-10-14 10:48:05+00:00,1580873066892054533,DAMPAK RESESI 2023 UNTUK EKONOMI &amp; PEMERINTAHAN INDONESIA KEDEPAN HINGGA 2045 !!! – Mardigu Wowiek #ekonomi https://t.co/VolniBMbne,haberturkiye81,in,IMPACT OF THE 2023 RECESSION FOR THE INDONESIAN ECONOMY & GOVERNMENT IN THE FUTURE UNTIL 2045!!! – Mardigu Wowiek #economy https://t.co/VolniBMbne,Negative,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.6607}"
2022-10-14 10:22:17+00:00,1580866575443570689,"Menteri BUMN @erickthohir
Perkuat 4 industri andalan untuk hadapi Resesi 2023.
4 industri yg harus serius digarap, yaitu hilirisasi dan indutrialisasi sumber daya alam (SDA), industri pangan, ekonomi digital, serta industri kreatif dan olahraga.
#BangkitBersamaET https://t.co/4SslRQqpYc",bwinsandi3,in,"Minister of BUMN @erickthohir
Strengthen 4 mainstay industries to face the 2023 Recession.
There are 4 industries that must be seriously worked on, namely the downstreaming and industrialization of natural resources (SDA), the food industry, the digital economy, and the creative and sports industries.
#RiseTogetherET https://t.co/4SslRQqpYc",Positive,"{'neg': 0.085, 'neu': 0.771, 'pos': 0.145, 'compound': 0.4939}"
2022-10-14 10:09:48+00:00,1580863433238491136,"#Repost @kementerian.atrbpn with @let.repost 
• • • • • •
Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran. https://t.co/Gq3rOXYxs3",Knthktmojokerto,in,"#Repost @kementerian.atrbpn with @let.repost
• • • • • •
The increasing projection that the world economy will experience a recession in 2023, caused by Covid-19 and a spike in inflation as a result of the Russia-Ukraine conflict, requires every sector to play a role. https://t.co/Gq3rOXYxs3",Negative,"{'neg': 0.101, 'neu': 0.851, 'pos': 0.048, 'compound': -0.4019}"
2022-10-14 09:59:34+00:00,1580860860553363456,"Menteri BUMN @erickthohir optimistis Indonesia tidak alami Resesi 2023, dari berbagai data indikator ekonomi yg ada, ekonomi Indonesia akan terus tumbuh di kisaran 5% sampai 2045. Indonesia juga akan memposisikan diri menjadi negara ekonomi terbesar di dunia.
#BangkitBersamaET https://t.co/BIauA1cHaC",bwinsandi3,in,"BUMN Minister @erickthohir is optimistic that Indonesia will not experience a recession in 2023, based on various existing economic indicator data, the Indonesian economy will continue to grow in the range of 5% until 2045. Indonesia will also position itself to become the largest economic country in the world.
#RiseTogetherET https://t.co/BIauA1cHaC",Positive,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5621}"
